#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
280383:5288,09/09/16 08:41:13,9,HLT_PFJet140_v6,0.000000717,0.000000084
280384:5288,09/09/16 08:48:48,40,HLT_PFJet140_v6,0.000003132,0.000002395
280385:5288,09/09/16 09:11:36,2019,HLT_PFJet140_v6,0.000174295,0.000167541
281613:5331,09/25/16 06:03:32,803,HLT_PFJet140_v8,0.000057802,0.000048497
281639:5338,09/26/16 07:45:13,132,HLT_PFJet140_v8,0.000006548,0.000006161
281641:5338,09/26/16 09:34:34,319,HLT_PFJet140_v8,0.000018123,0.000017350
281693:5339,09/26/16 16:57:00,2191,HLT_PFJet140_v8,0.000196631,0.000190265
281707:5340,09/27/16 09:47:29,952,HLT_PFJet140_v8,0.000077538,0.000074258
281726:5340,09/27/16 16:14:38,289,HLT_PFJet140_v8,0.000028248,0.000027199
281727:5340,09/27/16 18:10:03,1605,HLT_PFJet140_v8,0.000149537,0.000145125
281797:5345,09/28/16 12:04:48,2052,HLT_PFJet140_v8,0.000176231,0.000170168
281975:5351,09/30/16 03:23:12,215,HLT_PFJet140_v8,0.000016395,0.000015005
281976:5351,09/30/16 04:48:03,2166,HLT_PFJet140_v8,0.000203102,0.000195438
282033:5352,09/30/16 21:30:43,40,HLT_PFJet140_v8,0.000002378,0.000001812
282034:5352,09/30/16 21:48:05,35,HLT_PFJet140_v8,0.000003336,0.000002911
282035:5352,09/30/16 22:03:01,42,HLT_PFJet140_v8,0.000003677,0.000002953
282037:5352,09/30/16 22:24:14,1861,HLT_PFJet140_v8,0.000168903,0.000162326
282092:5355,10/02/16 13:49:37,1784,HLT_PFJet140_v8,0.000164617,0.000159557
282708:5391,10/09/16 08:39:30,8,HLT_PFJet140_v8,0.000000506,0.000000429
282710:5391,10/09/16 08:49:08,9,HLT_PFJet140_v8,0.000001100,0.000000140
282712:5391,10/09/16 09:00:13,60,HLT_PFJet140_v8,0.000003909,0.000003726
282730:5393,10/09/16 12:41:53,79,HLT_PFJet140_v8,0.000006016,0.000005392
282731:5393,10/09/16 13:13:59,175,HLT_PFJet140_v8,0.000011176,0.000010371
282732:5393,10/09/16 14:23:16,72,HLT_PFJet140_v8,0.000004960,0.000004570
282733:5393,10/09/16 14:52:26,178,HLT_PFJet140_v8,0.000014480,0.000013868
282734:5393,10/09/16 16:03:11,329,HLT_PFJet140_v8,0.000023640,0.000022626
282735:5393,10/09/16 18:12:39,1823,HLT_PFJet140_v8,0.000171120,0.000165905
282800:5394,10/10/16 14:17:15,381,HLT_PFJet140_v8,0.000027928,0.000026539
282807:5394,10/10/16 16:48:03,328,HLT_PFJet140_v8,0.000023636,0.000022114
282814:5394,10/10/16 18:58:58,1843,HLT_PFJet140_v8,0.000173504,0.000168276
282842:5395,10/11/16 10:34:00,80,HLT_PFJet140_v8,0.000006045,0.000005822
282917:5401,10/12/16 01:27:07,82,HLT_PFJet140_v8,0.000005324,0.000004544
282918:5401,10/12/16 02:00:22,56,HLT_PFJet140_v8,0.000004676,0.000004056
282919:5401,10/12/16 02:23:36,243,HLT_PFJet140_v8,0.000018558,0.000017903
282922:5401,10/12/16 05:09:33,137,HLT_PFJet140_v8,0.000011629,0.000010278
282923:5401,10/12/16 06:04:20,226,HLT_PFJet140_v8,0.000021823,0.000020111
283042:5405,10/12/16 22:38:59,10,HLT_PFJet140_v8,0.000001629,0.000000857
283043:5405,10/12/16 22:44:16,519,HLT_PFJet140_v8,0.000037998,0.000036216
283049:5406,10/13/16 05:05:17,17,HLT_PFJet140_v8,0.000001381,0.000000832
283050:5406,10/13/16 05:13:23,221,HLT_PFJet140_v8,0.000015699,0.000014053
283052:5406,10/13/16 06:45:19,120,HLT_PFJet140_v8,0.000008614,0.000007437
283059:5406,10/13/16 08:00:56,451,HLT_PFJet140_v8,0.000033788,0.000032369
283270:5416,10/14/16 18:39:48,1837,HLT_PFJet140_v8,0.000150048,0.000144764
283283:5416,10/15/16 06:35:59,1748,HLT_PFJet140_v8,0.000175616,0.000170951
283305:5418,10/15/16 21:41:13,11,HLT_PFJet140_v8,0.000000619,0.000000282
283306:5418,10/15/16 21:46:57,291,HLT_PFJet140_v8,0.000018809,0.000017852
283307:5418,10/15/16 23:43:44,461,HLT_PFJet140_v8,0.000036169,0.000034053
283308:5418,10/16/16 02:46:26,946,HLT_PFJet140_v8,0.000087054,0.000083724
283353:5421,10/16/16 19:55:17,750,HLT_PFJet140_v8,0.000055788,0.000053422
283358:5421,10/17/16 00:50:19,981,HLT_PFJet140_v8,0.000089148,0.000084378
283359:5421,10/17/16 07:15:19,428,HLT_PFJet140_v8,0.000036792,0.000035914
283407:5423,10/17/16 21:54:07,39,HLT_PFJet140_v8,0.000004083,0.000003122
283408:5423,10/17/16 22:10:43,2355,HLT_PFJet140_v8,0.000199055,0.000191053
283416:5423,10/18/16 15:16:09,197,HLT_PFJet140_v8,0.000017987,0.000017495
283453:5424,10/18/16 19:07:49,455,HLT_PFJet140_v8,0.000030431,0.000029196
283469:5426,10/19/16 01:09:36,1,HLT_PFJet140_v8,0.000000067,0.000000006
283478:5427,10/19/16 04:13:19,874,HLT_PFJet140_v8,0.000062075,0.000059799
283548:5433,10/19/16 22:58:16,146,HLT_PFJet140_v8,0.000010933,0.000010458
283680:5437,10/21/16 03:17:51,87,HLT_PFJet140_v8,0.000006427,0.000005702
283681:5437,10/21/16 03:56:07,23,HLT_PFJet140_v8,0.000001642,0.000001188
283682:5437,10/21/16 04:08:38,384,HLT_PFJet140_v8,0.000028965,0.000028051
283685:5437,10/21/16 06:39:38,314,HLT_PFJet140_v8,0.000030877,0.000024459
283820:5439,10/21/16 20:48:18,1482,HLT_PFJet140_v8,0.000132758,0.000128425
283830:5439,10/22/16 06:27:24,722,HLT_PFJet140_v8,0.000068890,0.000066953
283834:5439,10/22/16 11:11:28,82,HLT_PFJet140_v8,0.000008313,0.000007213
283835:5439,10/22/16 11:45:28,112,HLT_PFJet140_v8,0.000010490,0.000009056
283865:5441,10/22/16 17:30:09,1177,HLT_PFJet140_v8,0.000089621,0.000086712
283876:5442,10/23/16 03:38:50,668,HLT_PFJet140_v8,0.000046004,0.000043649
283877:5442,10/23/16 07:59:53,1496,HLT_PFJet140_v8,0.000133494,0.000129314
283884:5443,10/23/16 23:44:05,408,HLT_PFJet140_v8,0.000029091,0.000027621
283885:5443,10/24/16 02:25:30,1723,HLT_PFJet140_v8,0.000149269,0.000145126
283933:5446,10/24/16 18:32:31,148,HLT_PFJet140_v8,0.000009513,0.000008932
283934:5446,10/24/16 19:33:15,1258,HLT_PFJet140_v8,0.000100306,0.000096564
283946:5448,10/25/16 07:30:41,1378,HLT_PFJet140_v8,0.000111319,0.000106671
283964:5448,10/25/16 16:29:30,388,HLT_PFJet140_v8,0.000033833,0.000032796
284006:5450,10/26/16 01:53:26,321,HLT_PFJet140_v8,0.000028223,0.000027072
284014:5450,10/26/16 03:59:16,266,HLT_PFJet140_v8,0.000024319,0.000023676
284025:5451,10/26/16 08:56:20,52,HLT_PFJet140_v8,0.000004390,0.000003997
284029:5451,10/26/16 09:19:00,112,HLT_PFJet140_v8,0.000007477,0.000007046
284035:5451,10/26/16 10:04:52,361,HLT_PFJet140_v8,0.000027853,0.000026868
284036:5451,10/26/16 12:28:09,349,HLT_PFJet140_v8,0.000026268,0.000024886
284037:5451,10/26/16 14:48:03,341,HLT_PFJet140_v8,0.000032836,0.000031733
284038:5451,10/26/16 17:02:16,55,HLT_PFJet140_v8,0.000005445,0.000005107
284039:5451,10/26/16 17:27:02,30,HLT_PFJet140_v8,0.000002916,0.000002691
284040:5451,10/26/16 17:42:18,35,HLT_PFJet140_v8,0.000003361,0.000003055
284041:5451,10/26/16 17:59:11,45,HLT_PFJet140_v8,0.000004142,0.000003820
284042:5451,10/26/16 18:23:53,129,HLT_PFJet140_v8,0.000011548,0.000011047
284043:5451,10/26/16 19:17:23,225,HLT_PFJet140_v8,0.000018605,0.000017780
284044:5451,10/26/16 20:46:05,30,HLT_PFJet140_v8,0.000002451,0.000002403
#Summary:
#hltpath,nfill,nrun,ncms,totdelivered(/fb),totrecorded(/fb)
#HLT_PFJet140_v4,23,66,29821,0.004323278,0.003994333
#HLT_PFJet140_v5,48,149,101379,0.012214768,0.011670915
#HLT_PFJet140_v6,41,92,54513,0.004840138,0.004629818
#HLT_PFJet140_v8,32,86,47654,0.004067526,0.003893541
#
#Sum delivered  : 0.025445710
#Sum recorded : 0.024188608
#Check JSON:
#(run,ls) in json but not in results: []
