#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
274442:4990,06/06/16 01:05:09,752,HLT_PFJet60_v4,0.000001377,0.000001332
274954:5005,06/11/16 09:40:51,21,HLT_PFJet60_v5,0.000000098,0.000000078
274955:5005,06/11/16 09:52:07,91,HLT_PFJet60_v5,0.000000404,0.000000386
274968:5013,06/11/16 22:51:22,1205,HLT_PFJet60_v5,0.000003904,0.000003694
274969:5013,06/12/16 06:41:54,1003,HLT_PFJet60_v5,0.000004346,0.000004040
274970:5013,06/12/16 13:12:54,47,HLT_PFJet60_v5,0.000000192,0.000000145
274971:5013,06/12/16 13:33:30,905,HLT_PFJet60_v5,0.000003387,0.000003282
274998:5017,06/13/16 04:19:30,725,HLT_PFJet60_v5,0.000002434,0.000002283
274999:5017,06/13/16 09:04:45,1252,HLT_PFJet60_v5,0.000005273,0.000005048
275000:5017,06/13/16 17:15:35,140,HLT_PFJet60_v5,0.000000565,0.000000532
275001:5017,06/13/16 18:12:42,2057,HLT_PFJet60_v5,0.000007401,0.000007210
275059:5020,06/14/16 16:49:52,42,HLT_PFJet60_v5,0.000000128,0.000000100
275066:5020,06/14/16 17:45:35,105,HLT_PFJet60_v5,0.000000385,0.000000336
275067:5020,06/14/16 18:28:40,396,HLT_PFJet60_v5,0.000001401,0.000001335
275068:5020,06/14/16 21:05:49,921,HLT_PFJet60_v5,0.000003186,0.000003032
275073:5020,06/15/16 03:32:47,519,HLT_PFJet60_v5,0.000002366,0.000002274
275074:5020,06/15/16 06:56:59,647,HLT_PFJet60_v5,0.000002630,0.000002544
275124:5021,06/15/16 17:50:26,328,HLT_PFJet60_v5,0.000001130,0.000001068
275125:5021,06/15/16 20:00:21,989,HLT_PFJet60_v5,0.000003606,0.000003448
275282:5024,06/17/16 00:05:52,91,HLT_PFJet60_v5,0.000000303,0.000000283
275283:5024,06/17/16 00:43:11,132,HLT_PFJet60_v5,0.000000471,0.000000449
275284:5024,06/17/16 01:36:53,74,HLT_PFJet60_v5,0.000000259,0.000000249
275290:5024,06/17/16 03:58:56,48,HLT_PFJet60_v5,0.000000154,0.000000054
275291:5024,06/17/16 04:28:35,352,HLT_PFJet60_v5,0.000001233,0.000001168
275292:5024,06/17/16 06:46:47,121,HLT_PFJet60_v5,0.000000548,0.000000523
275293:5024,06/17/16 07:37:27,200,HLT_PFJet60_v5,0.000000867,0.000000838
275309:5026,06/17/16 13:48:15,570,HLT_PFJet60_v5,0.000002224,0.000002109
275310:5026,06/17/16 17:32:53,1935,HLT_PFJet60_v5,0.000007722,0.000007464
275311:5026,06/18/16 06:07:07,1253,HLT_PFJet60_v5,0.000004426,0.000004321
275319:5027,06/18/16 18:56:15,146,HLT_PFJet60_v5,0.000000489,0.000000449
275337:5027,06/18/16 21:26:04,430,HLT_PFJet60_v5,0.000001447,0.000001380
275338:5027,06/19/16 00:15:37,520,HLT_PFJet60_v5,0.000002078,0.000002010
275344:5028,06/19/16 08:18:25,287,HLT_PFJet60_v5,0.000000981,0.000000922
275345:5028,06/19/16 10:12:11,353,HLT_PFJet60_v5,0.000001253,0.000001198
275370:5029,06/19/16 16:19:29,291,HLT_PFJet60_v5,0.000001017,0.000000947
275371:5029,06/19/16 18:16:49,569,HLT_PFJet60_v5,0.000001992,0.000001890
275375:5030,06/20/16 02:17:12,1327,HLT_PFJet60_v5,0.000004814,0.000004616
275376:5030,06/20/16 10:55:04,3096,HLT_PFJet60_v5,0.000012097,0.000011784
275657:5038,06/24/16 03:32:32,109,HLT_PFJet60_v5,0.000000362,0.000000319
275658:5038,06/24/16 04:16:07,344,HLT_PFJet60_v5,0.000001185,0.000001099
275659:5038,06/24/16 06:31:38,17,HLT_PFJet60_v5,0.000000056,0.000000054
275761:5043,06/25/16 04:24:16,11,HLT_PFJet60_v5,0.000000038,0.000000027
275767:5043,06/25/16 05:31:36,8,HLT_PFJet60_v5,0.000000732,0.000000324
275772:5043,06/25/16 06:28:17,61,HLT_PFJet60_v5,0.000000215,0.000000190
275773:5043,06/25/16 06:53:33,12,HLT_PFJet60_v5,0.000001041,0.000000543
275774:5043,06/25/16 07:01:55,316,HLT_PFJet60_v5,0.000001099,0.000001036
275776:5043,06/25/16 09:11:23,143,HLT_PFJet60_v5,0.000000505,0.000000470
275777:5043,06/25/16 10:12:24,304,HLT_PFJet60_v5,0.000001021,0.000000968
275778:5043,06/25/16 12:13:15,319,HLT_PFJet60_v5,0.000001000,0.000000923
275782:5043,06/25/16 14:44:49,761,HLT_PFJet60_v5,0.000003471,0.000003341
275832:5045,06/26/16 17:18:04,371,HLT_PFJet60_v5,0.000001343,0.000001246
275833:5045,06/26/16 19:45:07,251,HLT_PFJet60_v5,0.000000893,0.000000851
275834:5045,06/26/16 21:26:02,297,HLT_PFJet60_v5,0.000001033,0.000000994
275835:5045,06/26/16 23:24:23,13,HLT_PFJet60_v5,0.000000046,0.000000042
275836:5045,06/26/16 23:32:00,1284,HLT_PFJet60_v5,0.000004896,0.000004633
275837:5045,06/27/16 07:59:11,715,HLT_PFJet60_v5,0.000002893,0.000002806
275847:5045,06/27/16 13:59:22,2263,HLT_PFJet60_v5,0.000007757,0.000007573
275886:5048,06/28/16 08:39:25,40,HLT_PFJet60_v5,0.000000141,0.000000123
275890:5048,06/28/16 09:27:45,1393,HLT_PFJet60_v5,0.000004765,0.000004576
275911:5052,06/29/16 01:49:35,381,HLT_PFJet60_v5,0.000001330,0.000001259
275912:5052,06/29/16 04:21:23,297,HLT_PFJet60_v5,0.000001031,0.000000964
275913:5052,06/29/16 06:19:55,480,HLT_PFJet60_v5,0.000001645,0.000001548
275918:5052,06/29/16 09:29:20,332,HLT_PFJet60_v5,0.000001039,0.000001004
275920:5052,06/29/16 11:54:52,472,HLT_PFJet60_v5,0.000002182,0.000002046
275921:5052,06/29/16 14:59:30,27,HLT_PFJet60_v5,0.000000121,0.000000091
275923:5052,06/29/16 15:16:55,127,HLT_PFJet60_v5,0.000000560,0.000000535
275931:5052,06/29/16 16:34:22,89,HLT_PFJet60_v5,0.000000378,0.000000367
275963:5056,06/30/16 01:02:54,90,HLT_PFJet60_v5,0.000000334,0.000000316
276092:5060,07/01/16 02:14:32,80,HLT_PFJet60_v5,0.000000270,0.000000239
276097:5060,07/01/16 03:07:31,507,HLT_PFJet60_v5,0.000001853,0.000001778
276242:5069,07/02/16 14:05:34,1649,HLT_PFJet60_v5,0.000006127,0.000005812
276243:5069,07/03/16 00:56:20,625,HLT_PFJet60_v5,0.000002849,0.000002617
276244:5069,07/03/16 05:03:30,1202,HLT_PFJet60_v5,0.000004628,0.000004455
276282:5071,07/03/16 18:15:01,1069,HLT_PFJet60_v6,0.000003866,0.000003697
276283:5071,07/04/16 01:13:27,1087,HLT_PFJet60_v6,0.000004132,0.000003969
276315:5072,07/04/16 11:19:05,180,HLT_PFJet60_v6,0.000000638,0.000000590
276317:5072,07/04/16 12:32:52,140,HLT_PFJet60_v6,0.000000516,0.000000484
276318:5072,07/04/16 13:29:46,574,HLT_PFJet60_v6,0.000001961,0.000001867
276355:5073,07/04/16 21:39:48,33,HLT_PFJet60_v6,0.000000105,0.000000100
276361:5073,07/04/16 22:36:15,831,HLT_PFJet60_v6,0.000003000,0.000002862
276363:5073,07/05/16 04:07:36,1480,HLT_PFJet60_v6,0.000006184,0.000005898
276384:5073,07/05/16 13:46:43,1117,HLT_PFJet60_v6,0.000004210,0.000004085
276437:5076,07/06/16 02:58:47,2125,HLT_PFJet60_v6,0.000007731,0.000007439
276454:5076,07/06/16 18:08:15,527,HLT_PFJet60_v6,0.000002198,0.000002135
276458:5076,07/07/16 02:00:22,341,HLT_PFJet60_v6,0.000001210,0.000001183
276495:5078,07/07/16 11:20:57,187,HLT_PFJet60_v6,0.000000663,0.000000616
276501:5078,07/07/16 12:46:30,2550,HLT_PFJet60_v6,0.000009273,0.000008912
276502:5078,07/08/16 05:20:54,741,HLT_PFJet60_v6,0.000002966,0.000002873
276525:5080,07/08/16 14:14:55,2793,HLT_PFJet60_v6,0.000010626,0.000010253
276527:5080,07/09/16 08:34:41,214,HLT_PFJet60_v6,0.000000779,0.000000755
276528:5080,07/09/16 10:00:39,394,HLT_PFJet60_v6,0.000001380,0.000001334
276542:5083,07/09/16 16:32:22,784,HLT_PFJet60_v6,0.000002754,0.000002619
276543:5083,07/09/16 21:39:40,959,HLT_PFJet60_v6,0.000003176,0.000003016
276544:5083,07/10/16 03:53:24,161,HLT_PFJet60_v6,0.000000775,0.000000740
276545:5083,07/10/16 04:59:01,207,HLT_PFJet60_v6,0.000000932,0.000000896
276581:5085,07/10/16 12:24:16,369,HLT_PFJet60_v6,0.000001310,0.000001247
276582:5085,07/10/16 14:52:29,873,HLT_PFJet60_v6,0.000002991,0.000002883
276583:5085,07/10/16 20:34:28,56,HLT_PFJet60_v6,0.000000180,0.000000158
276584:5085,07/10/16 20:59:17,2,HLT_PFJet60_v6,0.000000160,0.000000087
276585:5085,07/10/16 21:31:21,246,HLT_PFJet60_v6,0.000000747,0.000000705
276586:5085,07/10/16 23:10:08,752,HLT_PFJet60_v6,0.000003333,0.000003220
276587:5085,07/11/16 04:13:21,1006,HLT_PFJet60_v6,0.000003755,0.000003620
276653:5091,07/12/16 00:12:31,484,HLT_PFJet60_v6,0.000001668,0.000001590
276655:5091,07/12/16 03:26:27,1105,HLT_PFJet60_v6,0.000004005,0.000003742
276659:5091,07/12/16 10:39:13,251,HLT_PFJet60_v6,0.000001101,0.000001008
276775:5093,07/12/16 21:26:20,1165,HLT_PFJet60_v6,0.000004126,0.000003912
276776:5093,07/13/16 05:02:29,1823,HLT_PFJet60_v6,0.000007279,0.000007028
276794:5093,07/13/16 17:05:19,885,HLT_PFJet60_v6,0.000003302,0.000003218
276807:5095,07/14/16 03:24:10,160,HLT_PFJet60_v6,0.000000568,0.000000518
276808:5095,07/14/16 04:28:59,877,HLT_PFJet60_v6,0.000003140,0.000003012
276810:5095,07/14/16 10:15:44,288,HLT_PFJet60_v6,0.000000946,0.000000903
276811:5095,07/14/16 12:15:34,2563,HLT_PFJet60_v6,0.000010285,0.000009966
276831:5096,07/15/16 07:47:46,2644,HLT_PFJet60_v6,0.000010366,0.000009946
276834:5096,07/16/16 01:42:10,724,HLT_PFJet60_v6,0.000002764,0.000002636
276870:5097,07/16/16 11:02:01,3403,HLT_PFJet60_v6,0.000013027,0.000012578
276935:5101,07/17/16 23:39:55,824,HLT_PFJet60_v6,0.000002642,0.000002504
276940:5102,07/18/16 08:13:36,144,HLT_PFJet60_v6,0.000000429,0.000000360
276946:5102,07/18/16 09:56:36,27,HLT_PFJet60_v6,0.000000080,0.000000055
276947:5102,07/18/16 10:11:19,141,HLT_PFJet60_v6,0.000000470,0.000000355
276948:5102,07/18/16 11:09:47,475,HLT_PFJet60_v6,0.000001759,0.000001579
276950:5102,07/18/16 14:16:45,2353,HLT_PFJet60_v6,0.000009343,0.000008961
277069:5105,07/19/16 17:52:15,311,HLT_PFJet60_v6,0.000000917,0.000000871
277070:5105,07/19/16 19:54:11,1060,HLT_PFJet60_v6,0.000003711,0.000003510
277071:5105,07/20/16 02:48:37,171,HLT_PFJet60_v6,0.000000591,0.000000532
277072:5105,07/20/16 04:01:41,473,HLT_PFJet60_v6,0.000001805,0.000001696
277073:5105,07/20/16 07:09:53,91,HLT_PFJet60_v6,0.000000379,0.000000362
277076:5105,07/20/16 07:55:58,1033,HLT_PFJet60_v6,0.000004404,0.000004235
277087:5105,07/20/16 17:49:22,988,HLT_PFJet60_v6,0.000003606,0.000003482
277094:5106,07/21/16 04:03:56,588,HLT_PFJet60_v6,0.000001740,0.000001654
277096:5106,07/21/16 07:56:14,2086,HLT_PFJet60_v6,0.000007917,0.000007603
277112:5106,07/21/16 21:29:34,155,HLT_PFJet60_v6,0.000000502,0.000000483
277126:5107,07/22/16 01:36:48,18,HLT_PFJet60_v6,0.000000052,0.000000023
277127:5107,07/22/16 01:46:10,901,HLT_PFJet60_v6,0.000003128,0.000003007
277148:5108,07/22/16 10:31:04,628,HLT_PFJet60_v6,0.000002159,0.000002026
277166:5109,07/22/16 18:10:23,355,HLT_PFJet60_v6,0.000001236,0.000001173
277168:5109,07/22/16 20:34:53,2223,HLT_PFJet60_v6,0.000008760,0.000008444
277180:5110,07/23/16 13:37:57,141,HLT_PFJet60_v6,0.000000427,0.000000396
277194:5111,07/23/16 18:25:08,1954,HLT_PFJet60_v6,0.000006670,0.000006286
277305:5116,07/25/16 01:23:14,683,HLT_PFJet60_v6,0.000002122,0.000002008
277420:5117,07/25/16 19:44:15,263,HLT_PFJet60_v6,0.000000806,0.000000752
277981:5151,08/01/16 11:52:59,76,HLT_PFJet60_v6,0.000000194,0.000000180
277991:5151,08/01/16 15:43:56,90,HLT_PFJet60_v6,0.000000390,0.000000351
277992:5151,08/01/16 16:22:25,311,HLT_PFJet60_v6,0.000001395,0.000001325
278017:5154,08/01/16 23:26:43,517,HLT_PFJet60_v6,0.000001514,0.000001413
278018:5154,08/02/16 02:52:01,1158,HLT_PFJet60_v6,0.000004071,0.000003871
278167:5161,08/03/16 18:39:02,2171,HLT_PFJet60_v6,0.000008548,0.000008190
278175:5161,08/04/16 08:44:58,88,HLT_PFJet60_v6,0.000000320,0.000000312
278193:5162,08/04/16 12:31:44,155,HLT_PFJet60_v6,0.000000471,0.000000448
278239:5163,08/04/16 23:23:01,676,HLT_PFJet60_v6,0.000002311,0.000002133
278240:5163,08/05/16 03:46:54,1303,HLT_PFJet60_v6,0.000005135,0.000004915
278273:5169,08/05/16 17:37:20,40,HLT_PFJet60_v7,0.000000103,0.000000075
278274:5169,08/05/16 17:55:42,85,HLT_PFJet60_v7,0.000000257,0.000000237
278288:5170,08/05/16 21:11:12,15,HLT_PFJet60_v7,0.000000044,0.000000034
278289:5170,08/05/16 21:18:02,54,HLT_PFJet60_v7,0.000000157,0.000000124
278290:5170,08/05/16 21:42:34,11,HLT_PFJet60_v7,0.000000034,0.000000032
278308:5173,08/06/16 13:00:39,1750,HLT_PFJet60_v7,0.000004926,0.000004674
278310:5173,08/07/16 00:47:36,709,HLT_PFJet60_v7,0.000001775,0.000001716
278315:5179,08/07/16 10:56:52,693,HLT_PFJet60_v7,0.000002098,0.000001933
278345:5181,08/08/16 00:13:39,748,HLT_PFJet60_v7,0.000002213,0.000002032
278346:5181,08/08/16 05:08:15,141,HLT_PFJet60_v7,0.000000454,0.000000373
278349:5181,08/08/16 06:27:06,617,HLT_PFJet60_v7,0.000002086,0.000001976
278366:5181,08/08/16 10:36:47,453,HLT_PFJet60_v7,0.000001644,0.000001586
278406:5183,08/08/16 17:15:50,1597,HLT_PFJet60_v7,0.000004844,0.000004608
278509:5187,08/09/16 18:29:15,1467,HLT_PFJet60_v7,0.000004438,0.000004138
278769:5197,08/13/16 06:38:56,31,HLT_PFJet60_v7,0.000000083,0.000000074
278770:5197,08/13/16 06:54:00,767,HLT_PFJet60_v7,0.000002160,0.000002070
278801:5198,08/13/16 14:43:37,42,HLT_PFJet60_v7,0.000000115,0.000000081
278802:5198,08/13/16 15:01:05,17,HLT_PFJet60_v7,0.000000042,0.000000018
278803:5198,08/13/16 15:10:53,323,HLT_PFJet60_v7,0.000000877,0.000000802
278804:5198,08/13/16 17:20:06,5,HLT_PFJet60_v7,0.000000384,0.000000252
278805:5198,08/13/16 17:23:10,285,HLT_PFJet60_v7,0.000000780,0.000000706
278808:5198,08/13/16 19:25:19,1791,HLT_PFJet60_v7,0.000005740,0.000005528
278820:5199,08/14/16 11:00:51,1524,HLT_PFJet60_v7,0.000004550,0.000004353
278822:5199,08/14/16 21:52:47,1627,HLT_PFJet60_v7,0.000005532,0.000005360
278873:5205,08/15/16 23:25:45,60,HLT_PFJet60_v7,0.000000165,0.000000030
278874:5205,08/15/16 23:51:53,484,HLT_PFJet60_v7,0.000001399,0.000001294
278875:5205,08/16/16 03:01:20,834,HLT_PFJet60_v7,0.000002606,0.000002486
278923:5206,08/16/16 12:16:32,413,HLT_PFJet60_v7,0.000001099,0.000001053
278957:5209,08/16/16 21:31:36,149,HLT_PFJet60_v7,0.000000389,0.000000373
278962:5210,08/17/16 01:08:31,348,HLT_PFJet60_v7,0.000000928,0.000000847
278963:5210,08/17/16 03:24:57,174,HLT_PFJet60_v7,0.000000470,0.000000452
278969:5211,08/17/16 07:16:52,1394,HLT_PFJet60_v7,0.000004080,0.000003884
278975:5211,08/17/16 16:23:16,854,HLT_PFJet60_v7,0.000002683,0.000002543
278976:5211,08/17/16 21:58:16,20,HLT_PFJet60_v7,0.000000071,0.000000068
278986:5213,08/18/16 04:02:59,129,HLT_PFJet60_v7,0.000000347,0.000000326
279024:5219,08/18/16 22:31:53,301,HLT_PFJet60_v7,0.000000992,0.000000944
279029:5219,08/19/16 02:19:40,260,HLT_PFJet60_v7,0.000000766,0.000000728
279071:5222,08/19/16 15:40:07,174,HLT_PFJet60_v7,0.000000540,0.000000519
279080:5223,08/19/16 22:42:50,157,HLT_PFJet60_v7,0.000000465,0.000000451
279115:5229,08/20/16 22:08:09,407,HLT_PFJet60_v7,0.000001120,0.000001078
279116:5229,08/21/16 01:36:03,448,HLT_PFJet60_v7,0.000001261,0.000001210
279479:5247,08/25/16 04:33:24,105,HLT_PFJet60_v7,0.000000178,0.000000169
279588:5251,08/25/16 21:08:11,1160,HLT_PFJet60_v7,0.000003391,0.000003271
279653:5253,08/26/16 14:05:52,188,HLT_PFJet60_v7,0.000000483,0.000000448
279654:5253,08/26/16 15:21:58,1245,HLT_PFJet60_v7,0.000003794,0.000003673
279656:5253,08/26/16 23:49:40,49,HLT_PFJet60_v7,0.000000146,0.000000109
279658:5253,08/27/16 01:35:19,713,HLT_PFJet60_v7,0.000002378,0.000002308
279667:5254,08/27/16 09:08:23,966,HLT_PFJet60_v7,0.000002720,0.000002630
279681:5256,08/27/16 21:57:02,28,HLT_PFJet60_v7,0.000000067,0.000000061
279682:5256,08/27/16 22:11:02,47,HLT_PFJet60_v7,0.000000125,0.000000079
279683:5256,08/27/16 22:32:16,31,HLT_PFJet60_v7,0.000000082,0.000000066
279684:5256,08/27/16 22:46:58,30,HLT_PFJet60_v7,0.000000078,0.000000055
279685:5256,08/27/16 23:07:12,208,HLT_PFJet60_v7,0.000000569,0.000000550
279691:5257,08/28/16 03:41:26,50,HLT_PFJet60_v7,0.000000116,0.000000093
279694:5257,08/28/16 04:03:09,2235,HLT_PFJet60_v7,0.000006838,0.000006644
279715:5258,08/28/16 22:01:34,577,HLT_PFJet60_v7,0.000001559,0.000001496
279716:5258,08/29/16 02:17:06,1638,HLT_PFJet60_v7,0.000005208,0.000005073
279760:5261,08/29/16 20:21:24,658,HLT_PFJet60_v7,0.000001743,0.000001679
279766:5261,08/30/16 01:08:36,1690,HLT_PFJet60_v7,0.000005326,0.000005164
279767:5261,08/30/16 12:08:03,776,HLT_PFJet60_v7,0.000002451,0.000002396
279794:5264,08/30/16 23:41:02,1024,HLT_PFJet60_v7,0.000002857,0.000002772
279823:5265,08/31/16 10:00:39,335,HLT_PFJet60_v7,0.000000880,0.000000854
279841:5266,08/31/16 15:23:17,2040,HLT_PFJet60_v7,0.000005985,0.000005798
279844:5267,09/01/16 07:21:16,224,HLT_PFJet60_v7,0.000000568,0.000000543
279887:5270,09/01/16 23:20:52,319,HLT_PFJet60_v7,0.000000827,0.000000786
279931:5274,09/02/16 11:37:39,2936,HLT_PFJet60_v7,0.000009083,0.000008818
279966:5275,09/03/16 09:20:25,363,HLT_PFJet60_v7,0.000000944,0.000000907
279975:5276,09/03/16 14:45:09,1024,HLT_PFJet60_v7,0.000002893,0.000002790
279993:5277,09/04/16 00:23:27,78,HLT_PFJet60_v7,0.000000191,0.000000164
279994:5277,09/04/16 00:56:48,54,HLT_PFJet60_v7,0.000000136,0.000000112
280013:5277,09/04/16 03:35:47,32,HLT_PFJet60_v7,0.000000077,0.000000058
280015:5277,09/04/16 03:55:19,572,HLT_PFJet60_v7,0.000001737,0.000001673
280016:5277,09/04/16 07:42:16,155,HLT_PFJet60_v7,0.000000539,0.000000500
280017:5277,09/04/16 08:45:47,613,HLT_PFJet60_v7,0.000001944,0.000001874
280018:5277,09/04/16 12:47:05,1282,HLT_PFJet60_v7,0.000005050,0.000004913
280020:5277,09/04/16 21:15:15,45,HLT_PFJet60_v7,0.000000179,0.000000172
280024:5277,09/04/16 21:47:39,427,HLT_PFJet60_v7,0.000001591,0.000001562
280187:5279,09/05/16 20:24:23,60,HLT_PFJet60_v7,0.000000144,0.000000123
280188:5279,09/05/16 20:50:25,250,HLT_PFJet60_v7,0.000000662,0.000000621
280191:5279,09/05/16 22:40:17,906,HLT_PFJet60_v7,0.000002795,0.000002665
280194:5279,09/06/16 05:36:21,238,HLT_PFJet60_v7,0.000000706,0.000000685
280242:5282,09/06/16 15:43:40,628,HLT_PFJet60_v7,0.000001725,0.000001648
280249:5282,09/06/16 19:52:07,1435,HLT_PFJet60_v7,0.000004661,0.000004499
280251:5282,09/07/16 05:14:58,371,HLT_PFJet60_v7,0.000001293,0.000001259
280327:5287,09/08/16 08:23:13,44,HLT_PFJet60_v7,0.000000109,0.000000090
280330:5287,09/08/16 08:46:53,862,HLT_PFJet60_v7,0.000002427,0.000002322
280349:5287,09/08/16 14:27:22,625,HLT_PFJet60_v7,0.000002011,0.000001931
280363:5287,09/08/16 18:47:24,360,HLT_PFJet60_v7,0.000001113,0.000001072
280364:5287,09/08/16 21:09:57,1351,HLT_PFJet60_v7,0.000004477,0.000004316
280383:5288,09/09/16 08:41:13,9,HLT_PFJet60_v7,0.000000024,0.000000003
280384:5288,09/09/16 08:48:48,40,HLT_PFJet60_v7,0.000000100,0.000000077
280385:5288,09/09/16 09:11:36,2019,HLT_PFJet60_v7,0.000005983,0.000005751
