#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
273728:4947,05/20/16 19:02:03,104,HLT_PFJet400_v4,0.002669240,0.002468265
273730:4947,05/20/16 19:47:25,2126,HLT_PFJet400_v4,0.056547995,0.054817921
274094:4953,05/27/16 02:21:04,225,HLT_PFJet400_v4,0.005106796,0.004913964
274146:4956,05/27/16 22:11:21,70,HLT_PFJet400_v4,0.001189829,0.001033506
274157:4958,05/28/16 11:50:04,427,HLT_PFJet400_v4,0.005278950,0.004994261
274159:4958,05/28/16 14:43:47,43,HLT_PFJet400_v4,0.000811258,0.000718698
274160:4958,05/28/16 15:02:52,211,HLT_PFJet400_v4,0.003863171,0.003635755
274161:4958,05/28/16 16:26:18,516,HLT_PFJet400_v4,0.008810915,0.008508998
274172:4960,05/29/16 00:45:19,65,HLT_PFJet400_v4,0.000904318,0.000799910
274198:4961,05/29/16 20:00:35,112,HLT_PFJet400_v4,0.001520150,0.001379097
274199:4961,05/29/16 20:45:19,630,HLT_PFJet400_v4,0.009949911,0.009456800
274200:4961,05/30/16 00:53:47,674,HLT_PFJet400_v4,0.012698222,0.012320971
274240:4964,05/30/16 13:59:19,83,HLT_PFJet400_v4,0.001077870,0.000991575
274241:4964,05/30/16 14:43:35,1176,HLT_PFJet400_v4,0.019193022,0.018352613
274244:4964,05/30/16 22:37:51,593,HLT_PFJet400_v4,0.025155730,0.024332815
274250:4965,05/31/16 05:55:31,703,HLT_PFJet400_v4,0.010137191,0.009568361
274251:4965,05/31/16 10:30:54,546,HLT_PFJet400_v4,0.008162260,0.007900260
274283:4976,06/01/16 03:25:03,19,HLT_PFJet400_v4,0.000307254,0.000039668
274284:4976,06/01/16 03:34:51,213,HLT_PFJet400_v4,0.003208388,0.002993747
274286:4976,06/01/16 05:04:18,154,HLT_PFJet400_v4,0.002253127,0.002156554
274314:4979,06/01/16 15:02:56,69,HLT_PFJet400_v4,0.001268453,0.001008686
274315:4979,06/01/16 15:32:32,425,HLT_PFJet400_v4,0.007397333,0.007004583
274316:4979,06/01/16 18:20:25,970,HLT_PFJet400_v4,0.014278767,0.013661040
274317:4979,06/02/16 00:39:53,18,HLT_PFJet400_v4,0.002411526,0.000314271
274319:4979,06/02/16 00:56:19,225,HLT_PFJet400_v4,0.002942335,0.002845782
274335:4980,06/02/16 09:10:43,944,HLT_PFJet400_v4,0.015476143,0.014818134
274336:4980,06/02/16 15:25:02,14,HLT_PFJet400_v4,0.000207485,0.000180228
274337:4980,06/02/16 15:32:31,17,HLT_PFJet400_v4,0.000250725,0.000184175
274338:4980,06/02/16 15:41:22,698,HLT_PFJet400_v4,0.013386148,0.012618421
274339:4980,06/02/16 20:15:40,95,HLT_PFJet400_v4,0.001715105,0.001612451
274344:4980,06/02/16 21:29:06,634,HLT_PFJet400_v4,0.022706456,0.021599247
274345:4980,06/03/16 01:37:46,170,HLT_PFJet400_v4,0.009221621,0.008940113
274382:4984,06/03/16 15:37:56,51,HLT_PFJet400_v4,0.000805824,0.000750051
274387:4985,06/03/16 19:10:09,355,HLT_PFJet400_v4,0.006290430,0.005881764
274388:4985,06/03/16 21:32:38,1820,HLT_PFJet400_v4,0.033280701,0.032097185
274420:4988,06/04/16 20:16:58,176,HLT_PFJet400_v4,0.002998621,0.002836415
274421:4988,06/04/16 21:28:04,348,HLT_PFJet400_v4,0.005768677,0.005443403
274422:4988,06/04/16 23:46:51,2207,HLT_PFJet400_v4,0.061635505,0.059819872
274440:4990,06/05/16 19:32:38,406,HLT_PFJet400_v4,0.006756015,0.006416900
274441:4990,06/05/16 22:13:06,437,HLT_PFJet400_v4,0.007435236,0.007068259
274442:4990,06/06/16 01:05:09,752,HLT_PFJet400_v4,0.014754033,0.014273682
274954:5005,06/11/16 09:40:51,21,HLT_PFJet400_v5,0.000614460,0.000487150
274955:5005,06/11/16 09:52:07,91,HLT_PFJet400_v5,0.002526332,0.002410125
274968:5013,06/11/16 22:51:22,1205,HLT_PFJet400_v5,0.027072240,0.025598057
274969:5013,06/12/16 06:41:54,1003,HLT_PFJet400_v5,0.026462176,0.024613316
274970:5013,06/12/16 13:12:54,47,HLT_PFJet400_v5,0.001152620,0.000867361
274971:5013,06/12/16 13:33:30,905,HLT_PFJet400_v5,0.020319061,0.019691859
274998:5017,06/13/16 04:19:30,725,HLT_PFJet400_v5,0.017383552,0.016303807
274999:5017,06/13/16 09:04:45,1252,HLT_PFJet400_v5,0.032397020,0.031019502
275000:5017,06/13/16 17:15:35,140,HLT_PFJet400_v5,0.003391500,0.003189538
275001:5017,06/13/16 18:12:42,2057,HLT_PFJet400_v5,0.052498333,0.051166782
275059:5020,06/14/16 16:49:52,42,HLT_PFJet400_v5,0.000823107,0.000643604
275066:5020,06/14/16 17:45:35,105,HLT_PFJet400_v5,0.003028059,0.002636518
275067:5020,06/14/16 18:28:40,396,HLT_PFJet400_v5,0.010722719,0.010231488
275068:5020,06/14/16 21:05:49,921,HLT_PFJet400_v5,0.022210260,0.021174102
275073:5020,06/15/16 03:32:47,519,HLT_PFJet400_v5,0.014214806,0.013662277
275074:5020,06/15/16 06:56:59,647,HLT_PFJet400_v5,0.015781923,0.015266829
275124:5021,06/15/16 17:50:26,328,HLT_PFJet400_v5,0.008555776,0.008096245
275125:5021,06/15/16 20:00:21,989,HLT_PFJet400_v5,0.024453463,0.023390501
275282:5024,06/17/16 00:05:52,91,HLT_PFJet400_v5,0.002119991,0.001983593
275283:5024,06/17/16 00:43:11,132,HLT_PFJet400_v5,0.003366296,0.003205426
275284:5024,06/17/16 01:36:53,74,HLT_PFJet400_v5,0.001847187,0.001778435
275290:5024,06/17/16 03:58:56,48,HLT_PFJet400_v5,0.001099851,0.000382801
275291:5024,06/17/16 04:28:35,352,HLT_PFJet400_v5,0.008381015,0.007960481
275292:5024,06/17/16 06:46:47,121,HLT_PFJet400_v5,0.003289618,0.003135317
275293:5024,06/17/16 07:37:27,200,HLT_PFJet400_v5,0.005203953,0.005027591
275309:5026,06/17/16 13:48:15,570,HLT_PFJet400_v5,0.014495318,0.013769148
275310:5026,06/17/16 17:32:53,1935,HLT_PFJet400_v5,0.046367017,0.044785677
275311:5026,06/18/16 06:07:07,1253,HLT_PFJet400_v5,0.036883882,0.036005017
275319:5027,06/18/16 18:56:15,146,HLT_PFJet400_v5,0.003367872,0.003089314
275337:5027,06/18/16 21:26:04,430,HLT_PFJet400_v5,0.010332248,0.009855610
275338:5027,06/19/16 00:15:37,520,HLT_PFJet400_v5,0.013378991,0.012944272
275344:5028,06/19/16 08:18:25,287,HLT_PFJet400_v5,0.006744179,0.006340507
275345:5028,06/19/16 10:12:11,353,HLT_PFJet400_v5,0.008950321,0.008558749
275370:5029,06/19/16 16:19:29,291,HLT_PFJet400_v5,0.006990027,0.006511450
275371:5029,06/19/16 18:16:49,569,HLT_PFJet400_v5,0.014194796,0.013475927
275375:5030,06/20/16 02:17:12,1327,HLT_PFJet400_v5,0.032758302,0.031426829
275376:5030,06/20/16 10:55:04,3096,HLT_PFJet400_v5,0.081435817,0.079359854
275657:5038,06/24/16 03:32:32,109,HLT_PFJet400_v5,0.002410582,0.002112854
275658:5038,06/24/16 04:16:07,344,HLT_PFJet400_v5,0.008164601,0.007569400
275659:5038,06/24/16 06:31:38,17,HLT_PFJet400_v5,0.000382794,0.000369746
275761:5043,06/25/16 04:24:16,11,HLT_PFJet400_v5,0.000234652,0.000168183
275767:5043,06/25/16 05:31:36,8,HLT_PFJet400_v5,0.001611087,0.000712075
275772:5043,06/25/16 06:28:17,61,HLT_PFJet400_v5,0.001477723,0.001306382
275773:5043,06/25/16 06:53:33,12,HLT_PFJet400_v5,0.002289508,0.001193548
275774:5043,06/25/16 07:01:55,316,HLT_PFJet400_v5,0.007638804,0.007197719
275776:5043,06/25/16 09:11:23,143,HLT_PFJet400_v5,0.003608505,0.003355295
275777:5043,06/25/16 10:12:24,304,HLT_PFJet400_v5,0.007290332,0.006911743
275778:5043,06/25/16 12:13:15,319,HLT_PFJet400_v5,0.007143476,0.006594606
275782:5043,06/25/16 14:44:49,761,HLT_PFJet400_v5,0.020824819,0.020045350
275832:5045,06/26/16 17:18:04,371,HLT_PFJet400_v5,0.008792223,0.008157882
275833:5045,06/26/16 19:45:07,251,HLT_PFJet400_v5,0.006140994,0.005849667
275834:5045,06/26/16 21:26:02,297,HLT_PFJet400_v5,0.007224296,0.006948546
275835:5045,06/26/16 23:24:23,13,HLT_PFJet400_v5,0.000327638,0.000298538
275836:5045,06/26/16 23:32:00,1284,HLT_PFJet400_v5,0.032195596,0.030508061
275837:5045,06/27/16 07:59:11,715,HLT_PFJet400_v5,0.017358370,0.016835133
275847:5045,06/27/16 13:59:22,2263,HLT_PFJet400_v5,0.059256950,0.057860067
275886:5048,06/28/16 08:39:25,40,HLT_PFJet400_v5,0.000880456,0.000766354
275890:5048,06/28/16 09:27:45,1393,HLT_PFJet400_v5,0.033537235,0.032201940
275911:5052,06/29/16 01:49:35,381,HLT_PFJet400_v5,0.008731568,0.008267490
275912:5052,06/29/16 04:21:23,297,HLT_PFJet400_v5,0.007127330,0.006652913
275913:5052,06/29/16 06:19:55,480,HLT_PFJet400_v5,0.011749149,0.011055416
275918:5052,06/29/16 09:29:20,332,HLT_PFJet400_v5,0.007424083,0.007169019
275920:5052,06/29/16 11:54:52,472,HLT_PFJet400_v5,0.013135308,0.012302971
275921:5052,06/29/16 14:59:30,27,HLT_PFJet400_v5,0.000728266,0.000543550
275923:5052,06/29/16 15:16:55,127,HLT_PFJet400_v5,0.003358202,0.003209299
275931:5052,06/29/16 16:34:22,89,HLT_PFJet400_v5,0.002265981,0.002201987
275963:5056,06/30/16 01:02:54,90,HLT_PFJet400_v5,0.002086672,0.001976976
276092:5060,07/01/16 02:14:32,80,HLT_PFJet400_v5,0.001685170,0.001492782
276097:5060,07/01/16 03:07:31,507,HLT_PFJet400_v5,0.012507035,0.012001232
276242:5069,07/02/16 14:05:34,1649,HLT_PFJet400_v5,0.041696905,0.039566427
276243:5069,07/03/16 00:56:20,625,HLT_PFJet400_v5,0.017093649,0.015704552
276244:5069,07/03/16 05:03:30,1202,HLT_PFJet400_v5,0.027767504,0.026727302
276282:5071,07/03/16 18:15:01,1069,HLT_PFJet400_v5,0.026097055,0.024954083
276283:5071,07/04/16 01:13:27,1087,HLT_PFJet400_v5,0.027748368,0.026645687
276315:5072,07/04/16 11:19:05,180,HLT_PFJet400_v5,0.004209463,0.003895080
276317:5072,07/04/16 12:32:52,140,HLT_PFJet400_v5,0.003549697,0.003324067
276318:5072,07/04/16 13:29:46,574,HLT_PFJet400_v5,0.013695665,0.013034514
276355:5073,07/04/16 21:39:48,33,HLT_PFJet400_v5,0.000654187,0.000627104
276361:5073,07/04/16 22:36:15,831,HLT_PFJet400_v5,0.020988100,0.020014079
276363:5073,07/05/16 04:07:36,1480,HLT_PFJet400_v5,0.038967789,0.037179108
276384:5073,07/05/16 13:46:43,1117,HLT_PFJet400_v5,0.025258391,0.024512729
276437:5076,07/06/16 02:58:47,2125,HLT_PFJet400_v5,0.052480993,0.050491374
276454:5076,07/06/16 18:08:15,527,HLT_PFJet400_v5,0.013193616,0.012812070
276458:5076,07/07/16 02:00:22,341,HLT_PFJet400_v5,0.008229615,0.008040310
276495:5078,07/07/16 11:20:57,187,HLT_PFJet400_v5,0.004143819,0.003848803
276501:5078,07/07/16 12:46:30,2550,HLT_PFJet400_v5,0.061094387,0.058722581
276502:5078,07/08/16 05:20:54,741,HLT_PFJet400_v5,0.017796026,0.017235702
276525:5080,07/08/16 14:14:55,2793,HLT_PFJet400_v5,0.068616781,0.066210763
276527:5080,07/09/16 08:34:41,214,HLT_PFJet400_v5,0.004674328,0.004528744
276528:5080,07/09/16 10:00:39,394,HLT_PFJet400_v5,0.008903835,0.008612758
276542:5083,07/09/16 16:32:22,784,HLT_PFJet400_v5,0.018404728,0.017498023
276543:5083,07/09/16 21:39:40,959,HLT_PFJet400_v5,0.022523149,0.021426770
276544:5083,07/10/16 03:53:24,161,HLT_PFJet400_v5,0.004651364,0.004439439
276545:5083,07/10/16 04:59:01,207,HLT_PFJet400_v5,0.005594911,0.005376081
276581:5085,07/10/16 12:24:16,369,HLT_PFJet400_v5,0.008464817,0.008054138
276582:5085,07/10/16 14:52:29,873,HLT_PFJet400_v5,0.020956975,0.020196484
276583:5085,07/10/16 20:34:28,56,HLT_PFJet400_v5,0.001282462,0.001130724
276584:5085,07/10/16 20:59:17,2,HLT_PFJet400_v5,0.000319045,0.000174379
276585:5085,07/10/16 21:31:21,246,HLT_PFJet400_v5,0.005336336,0.005032766
276586:5085,07/10/16 23:10:08,752,HLT_PFJet400_v5,0.020072862,0.019393335
276587:5085,07/11/16 04:13:21,1006,HLT_PFJet400_v5,0.022528499,0.021721559
276653:5091,07/12/16 00:12:31,484,HLT_PFJet400_v5,0.011476712,0.010940607
276655:5091,07/12/16 03:26:27,1105,HLT_PFJet400_v5,0.027085559,0.025358006
276659:5091,07/12/16 10:39:13,251,HLT_PFJet400_v5,0.006608937,0.006046760
276775:5093,07/12/16 21:26:20,1165,HLT_PFJet400_v5,0.028621935,0.027132561
276776:5093,07/13/16 05:02:29,1823,HLT_PFJet400_v5,0.045304370,0.043750168
276794:5093,07/13/16 17:05:19,885,HLT_PFJet400_v5,0.024118711,0.023512307
276807:5095,07/14/16 03:24:10,160,HLT_PFJet400_v5,0.003704668,0.003370494
276808:5095,07/14/16 04:28:59,877,HLT_PFJet400_v5,0.021931561,0.021039267
276810:5095,07/14/16 10:15:44,288,HLT_PFJet400_v5,0.006759095,0.006452555
276811:5095,07/14/16 12:15:34,2563,HLT_PFJet400_v5,0.066041573,0.064007916
276831:5096,07/15/16 07:47:46,2644,HLT_PFJet400_v5,0.067119124,0.064378071
276834:5096,07/16/16 01:42:10,724,HLT_PFJet400_v5,0.019519762,0.018545421
276870:5097,07/16/16 11:02:01,3403,HLT_PFJet400_v5,0.084746881,0.081790241
276935:5101,07/17/16 23:39:55,824,HLT_PFJet400_v5,0.018983681,0.017994175
276940:5102,07/18/16 08:13:36,144,HLT_PFJet400_v5,0.003173708,0.002661074
276946:5102,07/18/16 09:56:36,27,HLT_PFJet400_v5,0.000592674,0.000407532
276947:5102,07/18/16 10:11:19,141,HLT_PFJet400_v5,0.003407662,0.002605553
276948:5102,07/18/16 11:09:47,475,HLT_PFJet400_v5,0.012094694,0.010856862
276950:5102,07/18/16 14:16:45,2353,HLT_PFJet400_v5,0.059430051,0.056987841
277069:5105,07/19/16 17:52:15,311,HLT_PFJet400_v5,0.006677107,0.006340299
277070:5105,07/19/16 19:54:11,1060,HLT_PFJet400_v5,0.026353138,0.024923311
277071:5105,07/20/16 02:48:37,171,HLT_PFJet400_v5,0.004224140,0.003801972
277072:5105,07/20/16 04:01:41,473,HLT_PFJet400_v5,0.011946550,0.011260707
277073:5105,07/20/16 07:09:53,91,HLT_PFJet400_v5,0.002300222,0.002198427
277076:5105,07/20/16 07:55:58,1033,HLT_PFJet400_v5,0.026426056,0.025410757
277087:5105,07/20/16 17:49:22,988,HLT_PFJet400_v5,0.030051695,0.029020030
277094:5106,07/21/16 04:03:56,588,HLT_PFJet400_v5,0.012904948,0.012260449
277096:5106,07/21/16 07:56:14,2086,HLT_PFJet400_v5,0.052068111,0.050020752
277112:5106,07/21/16 21:29:34,155,HLT_PFJet400_v5,0.003055555,0.002936944
277126:5107,07/22/16 01:36:48,18,HLT_PFJet400_v5,0.000376122,0.000165830
277127:5107,07/22/16 01:46:10,901,HLT_PFJet400_v5,0.022234052,0.021373415
277148:5108,07/22/16 10:31:04,628,HLT_PFJet400_v5,0.015436001,0.014493984
277166:5109,07/22/16 18:10:23,355,HLT_PFJet400_v5,0.008665461,0.008226053
277168:5109,07/22/16 20:34:53,2223,HLT_PFJet400_v5,0.056090184,0.054055756
277180:5110,07/23/16 13:37:57,141,HLT_PFJet400_v5,0.003161760,0.002933946
277194:5111,07/23/16 18:25:08,1954,HLT_PFJet400_v5,0.047354299,0.044627796
277305:5116,07/25/16 01:23:14,683,HLT_PFJet400_v5,0.015550472,0.014726072
277420:5117,07/25/16 19:44:15,263,HLT_PFJet400_v5,0.005955025,0.005555702
277981:5151,08/01/16 11:52:59,76,HLT_PFJet400_v5,0.001611995,0.001500199
277991:5151,08/01/16 15:43:56,90,HLT_PFJet400_v5,0.002442277,0.002195348
277992:5151,08/01/16 16:22:25,311,HLT_PFJet400_v5,0.008716225,0.008282695
278017:5154,08/01/16 23:26:43,517,HLT_PFJet400_v5,0.010707495,0.009990037
278018:5154,08/02/16 02:52:01,1158,HLT_PFJet400_v5,0.028802205,0.027387162
278167:5161,08/03/16 18:39:02,2171,HLT_PFJet400_v5,0.054921986,0.052600363
278175:5161,08/04/16 08:44:58,88,HLT_PFJet400_v5,0.002148531,0.002094653
278193:5162,08/04/16 12:31:44,155,HLT_PFJet400_v5,0.003508481,0.003340393
278239:5163,08/04/16 23:23:01,676,HLT_PFJet400_v5,0.016460658,0.015196381
278240:5163,08/05/16 03:46:54,1303,HLT_PFJet400_v5,0.033737433,0.032303862
278273:5169,08/05/16 17:37:20,40,HLT_PFJet400_v7,0.000781657,0.000569128
278274:5169,08/05/16 17:55:42,85,HLT_PFJet400_v7,0.001978226,0.001821806
278288:5170,08/05/16 21:11:12,15,HLT_PFJet400_v7,0.000327283,0.000249123
278289:5170,08/05/16 21:18:02,54,HLT_PFJet400_v7,0.001206015,0.000955732
278290:5170,08/05/16 21:42:34,11,HLT_PFJet400_v7,0.000264374,0.000244879
278308:5173,08/06/16 13:00:39,1750,HLT_PFJet400_v7,0.037351455,0.035440034
278310:5173,08/07/16 00:47:36,709,HLT_PFJet400_v7,0.013389568,0.012944149
278315:5179,08/07/16 10:56:52,693,HLT_PFJet400_v7,0.015915724,0.014665602
278345:5181,08/08/16 00:13:39,748,HLT_PFJet400_v7,0.016725645,0.015358173
278346:5181,08/08/16 05:08:15,141,HLT_PFJet400_v7,0.003462854,0.002850464
278349:5181,08/08/16 06:27:06,617,HLT_PFJet400_v7,0.015745333,0.014912847
278366:5181,08/08/16 10:36:47,453,HLT_PFJet400_v7,0.012431148,0.011993085
278406:5183,08/08/16 17:15:50,1597,HLT_PFJet400_v7,0.036372224,0.034608264
278509:5187,08/09/16 18:29:15,1467,HLT_PFJet400_v7,0.033263993,0.031028558
278769:5197,08/13/16 06:38:56,31,HLT_PFJet400_v7,0.000582249,0.000520735
278770:5197,08/13/16 06:54:00,767,HLT_PFJet400_v7,0.016055907,0.015385628
278801:5198,08/13/16 14:43:37,42,HLT_PFJet400_v7,0.000806890,0.000563808
278802:5198,08/13/16 15:01:05,17,HLT_PFJet400_v7,0.000291138,0.000123235
278803:5198,08/13/16 15:10:53,323,HLT_PFJet400_v7,0.006292240,0.005748774
278804:5198,08/13/16 17:20:06,5,HLT_PFJet400_v7,0.001150750,0.000755143
278805:5198,08/13/16 17:23:10,285,HLT_PFJet400_v7,0.005910320,0.005338296
278808:5198,08/13/16 19:25:19,1791,HLT_PFJet400_v7,0.043442902,0.041841304
278820:5199,08/14/16 11:00:51,1524,HLT_PFJet400_v7,0.034165349,0.032691930
278822:5199,08/14/16 21:52:47,1627,HLT_PFJet400_v7,0.041823642,0.040518682
278873:5205,08/15/16 23:25:45,60,HLT_PFJet400_v7,0.001257425,0.000231376
278874:5205,08/15/16 23:51:53,484,HLT_PFJet400_v7,0.010689484,0.009887938
278875:5205,08/16/16 03:01:20,834,HLT_PFJet400_v7,0.019677148,0.018767556
278923:5206,08/16/16 12:16:32,413,HLT_PFJet400_v7,0.007778733,0.007449718
278957:5209,08/16/16 21:31:36,149,HLT_PFJet400_v7,0.002725286,0.002612450
278962:5210,08/17/16 01:08:31,348,HLT_PFJet400_v7,0.006649462,0.006068100
278963:5210,08/17/16 03:24:57,174,HLT_PFJet400_v7,0.003494091,0.003359751
278969:5211,08/17/16 07:16:52,1394,HLT_PFJet400_v7,0.030344646,0.028887524
278975:5211,08/17/16 16:23:16,854,HLT_PFJet400_v7,0.020254585,0.019192867
278976:5211,08/17/16 21:58:16,20,HLT_PFJet400_v7,0.000535692,0.000515572
278986:5213,08/18/16 04:02:59,129,HLT_PFJet400_v7,0.002431141,0.002279334
279024:5219,08/18/16 22:31:53,301,HLT_PFJet400_v7,0.007481280,0.007115293
279029:5219,08/19/16 02:19:40,260,HLT_PFJet400_v7,0.005778734,0.005493162
279071:5222,08/19/16 15:40:07,174,HLT_PFJet400_v7,0.004074896,0.003916767
279080:5223,08/19/16 22:42:50,157,HLT_PFJet400_v7,0.003138922,0.003046717
279115:5229,08/20/16 22:08:09,407,HLT_PFJet400_v7,0.008190672,0.007889621
279116:5229,08/21/16 01:36:03,448,HLT_PFJet400_v7,0.009551271,0.009162560
279479:5247,08/25/16 04:33:24,105,HLT_PFJet400_v7,0.001231095,0.001166595
279588:5251,08/25/16 21:08:11,1160,HLT_PFJet400_v7,0.025395359,0.024494323
279653:5253,08/26/16 14:05:52,188,HLT_PFJet400_v7,0.003377927,0.003134225
279654:5253,08/26/16 15:21:58,1245,HLT_PFJet400_v7,0.028571815,0.027660115
279656:5253,08/26/16 23:49:40,49,HLT_PFJet400_v7,0.001104671,0.000819544
279658:5253,08/27/16 01:35:19,713,HLT_PFJet400_v7,0.017971629,0.017440965
279667:5254,08/27/16 09:08:23,966,HLT_PFJet400_v7,0.020186847,0.019518468
279681:5256,08/27/16 21:57:02,28,HLT_PFJet400_v7,0.000494472,0.000453801
279682:5256,08/27/16 22:11:02,47,HLT_PFJet400_v7,0.000879726,0.000556126
279683:5256,08/27/16 22:32:16,31,HLT_PFJet400_v7,0.000576040,0.000459597
279684:5256,08/27/16 22:46:58,30,HLT_PFJet400_v7,0.000544724,0.000383022
279685:5256,08/27/16 23:07:12,208,HLT_PFJet400_v7,0.004097998,0.003966447
279691:5257,08/28/16 03:41:26,50,HLT_PFJet400_v7,0.000843372,0.000671373
279694:5257,08/28/16 04:03:09,2235,HLT_PFJet400_v7,0.051278259,0.049821253
279715:5258,08/28/16 22:01:34,577,HLT_PFJet400_v7,0.011426434,0.010961458
279716:5258,08/29/16 02:17:06,1638,HLT_PFJet400_v7,0.039426971,0.038406979
279760:5261,08/29/16 20:21:24,658,HLT_PFJet400_v7,0.012755914,0.012283434
279766:5261,08/30/16 01:08:36,1690,HLT_PFJet400_v7,0.040339450,0.039118100
279767:5261,08/30/16 12:08:03,776,HLT_PFJet400_v7,0.018527373,0.018116782
279794:5264,08/30/16 23:41:02,1024,HLT_PFJet400_v7,0.021230384,0.020601342
279823:5265,08/31/16 10:00:39,335,HLT_PFJet400_v7,0.006183094,0.005996331
279841:5266,08/31/16 15:23:17,2040,HLT_PFJet400_v7,0.044799096,0.043400436
279844:5267,09/01/16 07:21:16,224,HLT_PFJet400_v7,0.004118890,0.003934149
279887:5270,09/01/16 23:20:52,319,HLT_PFJet400_v7,0.005857014,0.005569749
279931:5274,09/02/16 11:37:39,2936,HLT_PFJet400_v7,0.068337400,0.066341675
279966:5275,09/03/16 09:20:25,363,HLT_PFJet400_v7,0.006867351,0.006590831
279975:5276,09/03/16 14:45:09,1024,HLT_PFJet400_v7,0.021361771,0.020609464
279993:5277,09/04/16 00:23:27,78,HLT_PFJet400_v7,0.001420224,0.001222431
279994:5277,09/04/16 00:56:48,54,HLT_PFJet400_v7,0.001011764,0.000834998
280013:5277,09/04/16 03:35:47,32,HLT_PFJet400_v7,0.000541995,0.000406941
280015:5277,09/04/16 03:55:19,572,HLT_PFJet400_v7,0.013229447,0.012738597
280016:5277,09/04/16 07:42:16,155,HLT_PFJet400_v7,0.004063231,0.003767105
280017:5277,09/04/16 08:45:47,613,HLT_PFJet400_v7,0.014660842,0.014131626
280018:5277,09/04/16 12:47:05,1282,HLT_PFJet400_v7,0.035709665,0.034736726
280020:5277,09/04/16 21:15:15,45,HLT_PFJet400_v7,0.001206745,0.001162999
280024:5277,09/04/16 21:47:39,427,HLT_PFJet400_v7,0.010741727,0.010546240
280187:5279,09/05/16 20:24:23,60,HLT_PFJet400_v7,0.001059145,0.000905124
280188:5279,09/05/16 20:50:25,250,HLT_PFJet400_v7,0.004734985,0.004438683
280191:5279,09/05/16 22:40:17,906,HLT_PFJet400_v7,0.021124122,0.020139780
280194:5279,09/06/16 05:36:21,238,HLT_PFJet400_v7,0.005312659,0.005151752
280242:5282,09/06/16 15:43:40,628,HLT_PFJet400_v7,0.012594254,0.012028658
280249:5282,09/06/16 19:52:07,1435,HLT_PFJet400_v7,0.035312860,0.034087501
280251:5282,09/07/16 05:14:58,371,HLT_PFJet400_v7,0.009771608,0.009518500
280327:5287,09/08/16 08:23:13,44,HLT_PFJet400_v7,0.000764993,0.000629947
280330:5287,09/08/16 08:46:53,862,HLT_PFJet400_v7,0.017972355,0.017188839
280349:5287,09/08/16 14:27:22,625,HLT_PFJet400_v7,0.015220914,0.014612764
280363:5287,09/08/16 18:47:24,360,HLT_PFJet400_v7,0.008402831,0.008092146
280364:5287,09/08/16 21:09:57,1351,HLT_PFJet400_v7,0.033341625,0.032138473
280383:5288,09/09/16 08:41:13,9,HLT_PFJet400_v7,0.000171786,0.000017920
280384:5288,09/09/16 08:48:48,40,HLT_PFJet400_v7,0.000713016,0.000550575
280385:5288,09/09/16 09:11:36,2019,HLT_PFJet400_v7,0.044853917,0.043112963
