#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
281613:5331,09/25/16 06:03:32,803,HLT_PFJet40_v9,0.000008952,0.000007386
281639:5338,09/26/16 07:45:13,132,HLT_PFJet40_v9,0.000000152,0.000000143
281641:5338,09/26/16 09:34:34,319,HLT_PFJet40_v9,0.000000451,0.000000431
281693:5339,09/26/16 16:57:00,2191,HLT_PFJet40_v9,0.000002636,0.000002551
281707:5340,09/27/16 09:47:29,952,HLT_PFJet40_v9,0.000001034,0.000000989
281726:5340,09/27/16 16:14:38,289,HLT_PFJet40_v9,0.000000377,0.000000363
281727:5340,09/27/16 18:10:03,1605,HLT_PFJet40_v9,0.000001975,0.000001917
281797:5345,09/28/16 12:04:48,2052,HLT_PFJet40_v9,0.000002355,0.000002274
281975:5351,09/30/16 03:23:12,215,HLT_PFJet40_v9,0.000000211,0.000000194
281976:5351,09/30/16 04:48:03,2166,HLT_PFJet40_v9,0.000002682,0.000002582
282033:5352,09/30/16 21:30:43,40,HLT_PFJet40_v9,0.000000037,0.000000029
282034:5352,09/30/16 21:48:05,35,HLT_PFJet40_v9,0.000000039,0.000000034
282035:5352,09/30/16 22:03:01,42,HLT_PFJet40_v9,0.000000052,0.000000042
282037:5352,09/30/16 22:24:14,1861,HLT_PFJet40_v9,0.000002281,0.000002192
282092:5355,10/02/16 13:49:37,1784,HLT_PFJet40_v9,0.000002199,0.000002132
282708:5391,10/09/16 08:39:30,8,HLT_PFJet40_v9,0.000000009,0.000000007
282710:5391,10/09/16 08:49:08,9,HLT_PFJet40_v9,0.000000173,0.000000022
282712:5391,10/09/16 09:00:13,60,HLT_PFJet40_v9,0.000000062,0.000000059
282730:5393,10/09/16 12:41:53,79,HLT_PFJet40_v9,0.000000080,0.000000070
282731:5393,10/09/16 13:13:59,175,HLT_PFJet40_v9,0.000000181,0.000000168
282732:5393,10/09/16 14:23:16,72,HLT_PFJet40_v9,0.000000069,0.000000064
282733:5393,10/09/16 14:52:26,178,HLT_PFJet40_v9,0.000000177,0.000000169
282734:5393,10/09/16 16:03:11,329,HLT_PFJet40_v9,0.000000353,0.000000338
282735:5393,10/09/16 18:12:39,1823,HLT_PFJet40_v9,0.000002276,0.000002206
282800:5394,10/10/16 14:17:15,381,HLT_PFJet40_v9,0.000000382,0.000000363
282807:5394,10/10/16 16:48:03,328,HLT_PFJet40_v9,0.000000349,0.000000327
282814:5394,10/10/16 18:58:58,1843,HLT_PFJet40_v9,0.000002307,0.000002238
282842:5395,10/11/16 10:34:00,80,HLT_PFJet40_v9,0.000000085,0.000000082
282917:5401,10/12/16 01:27:07,82,HLT_PFJet40_v9,0.000000074,0.000000063
282918:5401,10/12/16 02:00:22,56,HLT_PFJet40_v9,0.000000057,0.000000050
282919:5401,10/12/16 02:23:36,243,HLT_PFJet40_v9,0.000000250,0.000000241
282922:5401,10/12/16 05:09:33,137,HLT_PFJet40_v9,0.000000155,0.000000137
282923:5401,10/12/16 06:04:20,226,HLT_PFJet40_v9,0.000000294,0.000000271
283042:5405,10/12/16 22:38:59,10,HLT_PFJet40_v9,0.000000170,0.000000090
283043:5405,10/12/16 22:44:16,519,HLT_PFJet40_v9,0.000000535,0.000000510
283049:5406,10/13/16 05:05:17,17,HLT_PFJet40_v9,0.000000019,0.000000011
283050:5406,10/13/16 05:13:23,221,HLT_PFJet40_v9,0.000000226,0.000000203
283052:5406,10/13/16 06:45:19,120,HLT_PFJet40_v9,0.000000117,0.000000102
283059:5406,10/13/16 08:00:56,451,HLT_PFJet40_v9,0.000000484,0.000000463
283270:5416,10/14/16 18:39:48,1837,HLT_PFJet40_v9,0.000002047,0.000001976
283283:5416,10/15/16 06:35:59,1748,HLT_PFJet40_v9,0.000002290,0.000002229
283305:5418,10/15/16 21:41:13,11,HLT_PFJet40_v9,0.000000011,0.000000005
283306:5418,10/15/16 21:46:57,291,HLT_PFJet40_v9,0.000000287,0.000000273
283307:5418,10/15/16 23:43:44,461,HLT_PFJet40_v9,0.000000487,0.000000459
283308:5418,10/16/16 02:46:26,946,HLT_PFJet40_v9,0.000001164,0.000001120
283353:5421,10/16/16 19:55:17,750,HLT_PFJet40_v9,0.000000762,0.000000728
283358:5421,10/17/16 00:50:19,981,HLT_PFJet40_v9,0.000001203,0.000001139
283359:5421,10/17/16 07:15:19,428,HLT_PFJet40_v9,0.000000489,0.000000478
283407:5423,10/17/16 21:54:07,39,HLT_PFJet40_v9,0.000000044,0.000000033
283408:5423,10/17/16 22:10:43,2355,HLT_PFJet40_v9,0.000002695,0.000002589
283416:5423,10/18/16 15:16:09,197,HLT_PFJet40_v9,0.000000238,0.000000231
283453:5424,10/18/16 19:07:49,455,HLT_PFJet40_v9,0.000000459,0.000000440
283469:5426,10/19/16 01:09:36,1,HLT_PFJet40_v9,0.000000001,0
283478:5427,10/19/16 04:13:19,874,HLT_PFJet40_v9,0.000000895,0.000000861
283548:5433,10/19/16 22:58:16,146,HLT_PFJet40_v9,0.000000147,0.000000140
283680:5437,10/21/16 03:17:51,87,HLT_PFJet40_v9,0.000000082,0.000000073
283681:5437,10/21/16 03:56:07,23,HLT_PFJet40_v9,0.000000023,0.000000016
283682:5437,10/21/16 04:08:38,384,HLT_PFJet40_v9,0.000000418,0.000000405
283685:5437,10/21/16 06:39:38,314,HLT_PFJet40_v9,0.000000340,0.000000295
283820:5439,10/21/16 20:48:18,1482,HLT_PFJet40_v9,0.000001792,0.000001734
283830:5439,10/22/16 06:27:24,722,HLT_PFJet40_v9,0.000000914,0.000000888
283834:5439,10/22/16 11:11:28,82,HLT_PFJet40_v9,0.000000110,0.000000095
283835:5439,10/22/16 11:45:28,112,HLT_PFJet40_v9,0.000000139,0.000000120
283865:5441,10/22/16 17:30:09,1177,HLT_PFJet40_v9,0.000001262,0.000001221
283876:5442,10/23/16 03:38:50,668,HLT_PFJet40_v9,0.000000668,0.000000633
283877:5442,10/23/16 07:59:53,1496,HLT_PFJet40_v9,0.000001792,0.000001736
283884:5443,10/23/16 23:44:05,408,HLT_PFJet40_v9,0.000000396,0.000000374
283885:5443,10/24/16 02:25:30,1723,HLT_PFJet40_v9,0.000002028,0.000001972
283933:5446,10/24/16 18:32:31,148,HLT_PFJet40_v9,0.000000151,0.000000141
283934:5446,10/24/16 19:33:15,1258,HLT_PFJet40_v9,0.000001392,0.000001340
283946:5448,10/25/16 07:30:41,1378,HLT_PFJet40_v9,0.000001534,0.000001471
283964:5448,10/25/16 16:29:30,388,HLT_PFJet40_v9,0.000000451,0.000000437
284006:5450,10/26/16 01:53:26,321,HLT_PFJet40_v9,0.000000386,0.000000370
284014:5450,10/26/16 03:59:16,266,HLT_PFJet40_v9,0.000000328,0.000000320
284025:5451,10/26/16 08:56:20,52,HLT_PFJet40_v9,0.000000046,0.000000041
284029:5451,10/26/16 09:19:00,112,HLT_PFJet40_v9,0.000000112,0.000000106
284035:5451,10/26/16 10:04:52,361,HLT_PFJet40_v9,0.000000363,0.000000350
284036:5451,10/26/16 12:28:09,349,HLT_PFJet40_v9,0.000000375,0.000000356
284037:5451,10/26/16 14:48:03,341,HLT_PFJet40_v9,0.000000442,0.000000427
284038:5451,10/26/16 17:02:16,55,HLT_PFJet40_v9,0.000000073,0.000000068
284039:5451,10/26/16 17:27:02,30,HLT_PFJet40_v9,0.000000039,0.000000036
284040:5451,10/26/16 17:42:18,35,HLT_PFJet40_v9,0.000000045,0.000000041
284041:5451,10/26/16 17:59:11,45,HLT_PFJet40_v9,0.000000055,0.000000051
284042:5451,10/26/16 18:23:53,129,HLT_PFJet40_v9,0.000000154,0.000000147
284043:5451,10/26/16 19:17:23,225,HLT_PFJet40_v9,0.000000248,0.000000237
284044:5451,10/26/16 20:46:05,30,HLT_PFJet40_v9,0.000000033,0.000000032
#Summary:
#hltpath,nfill,nrun,ncms,totdelivered(/fb),totrecorded(/fb)
#HLT_PFJet40_v4,23,66,29860,0.000020629,0.000019391
#HLT_PFJet40_v5,19,72,38578,0.000045106,0.000042949
#HLT_PFJet40_v6,29,77,62801,0.000085691,0.000081852
#HLT_PFJet40_v7,41,92,54513,0.000065926,0.000063034
#HLT_PFJet40_v9,32,86,47654,0.000063724,0.000059747
#
#Sum delivered  : 0.000281075
#Sum recorded : 0.000266973
#Check JSON:
#(run,ls) in json but not in results: []
