#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
273554:4942,05/18/16 05:30:44,366,HLT_PFJet80_v4,0.000008126,0.000007690
273555:4942,05/18/16 07:55:51,173,HLT_PFJet80_v4,0.000003621,0.000003504
273725:4947,05/20/16 02:37:26,2470,HLT_PFJet80_v4,0.000063318,0.000061026
273728:4947,05/20/16 19:02:03,104,HLT_PFJet80_v4,0.000002669,0.000002468
273730:4947,05/20/16 19:47:25,2126,HLT_PFJet80_v4,0.000056548,0.000054818
274094:4953,05/27/16 02:21:04,225,HLT_PFJet80_v4,0.000005107,0.000004914
274146:4956,05/27/16 22:11:21,70,HLT_PFJet80_v4,0.000001700,0.000001476
274157:4958,05/28/16 11:50:04,427,HLT_PFJet80_v4,0.000007491,0.000007087
274159:4958,05/28/16 14:43:47,43,HLT_PFJet80_v4,0.000001159,0.000001027
274160:4958,05/28/16 15:02:52,211,HLT_PFJet80_v4,0.000005519,0.000005194
274161:4958,05/28/16 16:26:18,516,HLT_PFJet80_v4,0.000012587,0.000012156
274172:4960,05/29/16 00:45:19,65,HLT_PFJet80_v4,0.000001274,0.000001127
274198:4961,05/29/16 20:00:35,112,HLT_PFJet80_v4,0.000002154,0.000001955
274199:4961,05/29/16 20:45:19,630,HLT_PFJet80_v4,0.000013934,0.000013244
274200:4961,05/30/16 00:53:47,674,HLT_PFJet80_v4,0.000018111,0.000017573
274240:4964,05/30/16 13:59:19,83,HLT_PFJet80_v4,0.000001540,0.000001417
274241:4964,05/30/16 14:43:35,1176,HLT_PFJet80_v4,0.000027229,0.000026034
274244:4964,05/30/16 22:37:51,593,HLT_PFJet80_v4,0.000026357,0.000025500
274250:4965,05/31/16 05:55:31,703,HLT_PFJet80_v4,0.000014482,0.000013669
274251:4965,05/31/16 10:30:54,546,HLT_PFJet80_v4,0.000011526,0.000011157
274283:4976,06/01/16 03:25:03,19,HLT_PFJet80_v4,0.000000439,0.000000057
274284:4976,06/01/16 03:34:51,213,HLT_PFJet80_v4,0.000004583,0.000004277
274286:4976,06/01/16 05:04:18,154,HLT_PFJet80_v4,0.000003219,0.000003081
274314:4979,06/01/16 15:02:56,69,HLT_PFJet80_v4,0.000001812,0.000001441
274315:4979,06/01/16 15:32:32,425,HLT_PFJet80_v4,0.000010568,0.000010007
274316:4979,06/01/16 18:20:25,970,HLT_PFJet80_v4,0.000020398,0.000019516
274317:4979,06/02/16 00:39:53,18,HLT_PFJet80_v4,0.000017225,0.000002245
274319:4979,06/02/16 00:56:19,225,HLT_PFJet80_v4,0.000004203,0.000004065
274335:4980,06/02/16 09:10:43,944,HLT_PFJet80_v4,0.000022109,0.000021169
274336:4980,06/02/16 15:25:02,14,HLT_PFJet80_v4,0.000000296,0.000000257
274337:4980,06/02/16 15:32:31,17,HLT_PFJet80_v4,0.000000358,0.000000263
274338:4980,06/02/16 15:41:22,698,HLT_PFJet80_v4,0.000018756,0.000017681
274339:4980,06/02/16 20:15:40,95,HLT_PFJet80_v4,0.000002401,0.000002257
274344:4980,06/02/16 21:29:06,634,HLT_PFJet80_v4,0.000026594,0.000025351
274345:4980,06/03/16 01:37:46,170,HLT_PFJet80_v4,0.000009222,0.000008940
274382:4984,06/03/16 15:37:56,51,HLT_PFJet80_v4,0.000001151,0.000001072
274387:4985,06/03/16 19:10:09,355,HLT_PFJet80_v4,0.000008986,0.000008403
274388:4985,06/03/16 21:32:38,1820,HLT_PFJet80_v4,0.000046987,0.000045315
274420:4988,06/04/16 20:16:58,176,HLT_PFJet80_v4,0.000004284,0.000004052
274421:4988,06/04/16 21:28:04,348,HLT_PFJet80_v4,0.000008241,0.000007776
274422:4988,06/04/16 23:46:51,2207,HLT_PFJet80_v4,0.000076345,0.000074087
274440:4990,06/05/16 19:32:38,406,HLT_PFJet80_v4,0.000002252,0.000002139
274441:4990,06/05/16 22:13:06,437,HLT_PFJet80_v4,0.000002516,0.000002390
274442:4990,06/06/16 01:05:09,752,HLT_PFJet80_v4,0.000005164,0.000004996
274954:5005,06/11/16 09:40:51,21,HLT_PFJet80_v5,0.000000307,0.000000244
274955:5005,06/11/16 09:52:07,91,HLT_PFJet80_v5,0.000001263,0.000001205
274968:5013,06/11/16 22:51:22,1205,HLT_PFJet80_v5,0.000012824,0.000012129
274969:5013,06/12/16 06:41:54,1003,HLT_PFJet80_v5,0.000013150,0.000012228
274970:5013,06/12/16 13:12:54,47,HLT_PFJet80_v5,0.000000576,0.000000434
274971:5013,06/12/16 13:33:30,905,HLT_PFJet80_v5,0.000010160,0.000009846
274998:5017,06/13/16 04:19:30,725,HLT_PFJet80_v5,0.000008112,0.000007608
274999:5017,06/13/16 09:04:45,1252,HLT_PFJet80_v5,0.000016040,0.000015357
275000:5017,06/13/16 17:15:35,140,HLT_PFJet80_v5,0.000001696,0.000001595
275001:5017,06/13/16 18:12:42,2057,HLT_PFJet80_v5,0.000024184,0.000023566
275059:5020,06/14/16 16:49:52,42,HLT_PFJet80_v5,0.000000399,0.000000313
275066:5020,06/14/16 17:45:35,105,HLT_PFJet80_v5,0.000001211,0.000001055
275067:5020,06/14/16 18:28:40,396,HLT_PFJet80_v5,0.000004479,0.000004266
275068:5020,06/14/16 21:05:49,921,HLT_PFJet80_v5,0.000010460,0.000009966
275073:5020,06/15/16 03:32:47,519,HLT_PFJet80_v5,0.000007104,0.000006828
275074:5020,06/15/16 06:56:59,647,HLT_PFJet80_v5,0.000007891,0.000007633
275124:5021,06/15/16 17:50:26,328,HLT_PFJet80_v5,0.000003637,0.000003437
275125:5021,06/15/16 20:00:21,989,HLT_PFJet80_v5,0.000011640,0.000011132
275282:5024,06/17/16 00:05:52,91,HLT_PFJet80_v5,0.000000979,0.000000916
275283:5024,06/17/16 00:43:11,132,HLT_PFJet80_v5,0.000001571,0.000001496
275284:5024,06/17/16 01:36:53,74,HLT_PFJet80_v5,0.000000862,0.000000830
275290:5024,06/17/16 03:58:56,48,HLT_PFJet80_v5,0.000000513,0.000000179
275291:5024,06/17/16 04:28:35,352,HLT_PFJet80_v5,0.000003986,0.000003782
275292:5024,06/17/16 06:46:47,121,HLT_PFJet80_v5,0.000001645,0.000001568
275293:5024,06/17/16 07:37:27,200,HLT_PFJet80_v5,0.000002602,0.000002514
275309:5026,06/17/16 13:48:15,570,HLT_PFJet80_v5,0.000007007,0.000006653
275310:5026,06/17/16 17:32:53,1935,HLT_PFJet80_v5,0.000023174,0.000022393
275311:5026,06/18/16 06:07:07,1253,HLT_PFJet80_v5,0.000015807,0.000015431
275319:5027,06/18/16 18:56:15,146,HLT_PFJet80_v5,0.000001542,0.000001413
275337:5027,06/18/16 21:26:04,430,HLT_PFJet80_v5,0.000004822,0.000004599
275338:5027,06/19/16 00:15:37,520,HLT_PFJet80_v5,0.000006500,0.000006288
275344:5028,06/19/16 08:18:25,287,HLT_PFJet80_v5,0.000003083,0.000002899
275345:5028,06/19/16 10:12:11,353,HLT_PFJet80_v5,0.000004177,0.000003994
275370:5029,06/19/16 16:19:29,291,HLT_PFJet80_v5,0.000003195,0.000002977
275371:5029,06/19/16 18:16:49,569,HLT_PFJet80_v5,0.000006616,0.000006283
275375:5030,06/20/16 02:17:12,1327,HLT_PFJet80_v5,0.000015528,0.000014893
275376:5030,06/20/16 10:55:04,3096,HLT_PFJet80_v5,0.000038494,0.000037506
275657:5038,06/24/16 03:32:32,109,HLT_PFJet80_v5,0.000001137,0.000000999
275658:5038,06/24/16 04:16:07,344,HLT_PFJet80_v5,0.000003738,0.000003465
275659:5038,06/24/16 06:31:38,17,HLT_PFJet80_v5,0.000000175,0.000000169
275761:5043,06/25/16 04:24:16,11,HLT_PFJet80_v5,0.000000117,0.000000084
275767:5043,06/25/16 05:31:36,8,HLT_PFJet80_v5,0.000002302,0.000001017
275772:5043,06/25/16 06:28:17,61,HLT_PFJet80_v5,0.000000676,0.000000597
275773:5043,06/25/16 06:53:33,12,HLT_PFJet80_v5,0.000003271,0.000001705
275774:5043,06/25/16 07:01:55,316,HLT_PFJet80_v5,0.000003513,0.000003309
275776:5043,06/25/16 09:11:23,143,HLT_PFJet80_v5,0.000001684,0.000001566
275777:5043,06/25/16 10:12:24,304,HLT_PFJet80_v5,0.000003402,0.000003225
275778:5043,06/25/16 12:13:15,319,HLT_PFJet80_v5,0.000003334,0.000003077
275782:5043,06/25/16 14:44:49,761,HLT_PFJet80_v5,0.000010412,0.000010023
275832:5045,06/26/16 17:18:04,371,HLT_PFJet80_v5,0.000004207,0.000003904
275833:5045,06/26/16 19:45:07,251,HLT_PFJet80_v5,0.000002807,0.000002674
275834:5045,06/26/16 21:26:02,297,HLT_PFJet80_v5,0.000003334,0.000003206
275835:5045,06/26/16 23:24:23,13,HLT_PFJet80_v5,0.000000153,0.000000139
275836:5045,06/26/16 23:32:00,1284,HLT_PFJet80_v5,0.000015510,0.000014690
275837:5045,06/27/16 07:59:11,715,HLT_PFJet80_v5,0.000008679,0.000008418
275847:5045,06/27/16 13:59:22,2263,HLT_PFJet80_v5,0.000026385,0.000025761
275886:5048,06/28/16 08:39:25,40,HLT_PFJet80_v5,0.000000440,0.000000383
275890:5048,06/28/16 09:27:45,1393,HLT_PFJet80_v5,0.000015540,0.000014921
275911:5052,06/29/16 01:49:35,381,HLT_PFJet80_v5,0.000004167,0.000003947
275912:5052,06/29/16 04:21:23,297,HLT_PFJet80_v5,0.000003267,0.000003048
275913:5052,06/29/16 06:19:55,480,HLT_PFJet80_v5,0.000005483,0.000005159
275918:5052,06/29/16 09:29:20,332,HLT_PFJet80_v5,0.000003465,0.000003346
275920:5052,06/29/16 11:54:52,472,HLT_PFJet80_v5,0.000006559,0.000006146
275921:5052,06/29/16 14:59:30,27,HLT_PFJet80_v5,0.000000364,0.000000272
275923:5052,06/29/16 15:16:55,127,HLT_PFJet80_v5,0.000001679,0.000001605
275931:5052,06/29/16 16:34:22,89,HLT_PFJet80_v5,0.000001133,0.000001101
275963:5056,06/30/16 01:02:54,90,HLT_PFJet80_v5,0.000001043,0.000000988
276092:5060,07/01/16 02:14:32,80,HLT_PFJet80_v5,0.000000843,0.000000746
276097:5060,07/01/16 03:07:31,507,HLT_PFJet80_v5,0.000005817,0.000005582
276242:5069,07/02/16 14:05:34,1649,HLT_PFJet80_v5,0.000019647,0.000018637
276243:5069,07/03/16 00:56:20,625,HLT_PFJet80_v5,0.000008547,0.000007852
276244:5069,07/03/16 05:03:30,1202,HLT_PFJet80_v5,0.000013884,0.000013364
276282:5071,07/03/16 18:15:01,1069,HLT_PFJet80_v5,0.000012253,0.000011717
276283:5071,07/04/16 01:13:27,1087,HLT_PFJet80_v5,0.000013259,0.000012733
276315:5072,07/04/16 11:19:05,180,HLT_PFJet80_v5,0.000001999,0.000001850
276317:5072,07/04/16 12:32:52,140,HLT_PFJet80_v5,0.000001623,0.000001520
276318:5072,07/04/16 13:29:46,574,HLT_PFJet80_v5,0.000006315,0.000006009
276355:5073,07/04/16 21:39:48,33,HLT_PFJet80_v5,0.000000327,0.000000314
276361:5073,07/04/16 22:36:15,831,HLT_PFJet80_v5,0.000009687,0.000009236
276363:5073,07/05/16 04:07:36,1480,HLT_PFJet80_v5,0.000019096,0.000018216
276384:5073,07/05/16 13:46:43,1117,HLT_PFJet80_v5,0.000012629,0.000012256
276437:5076,07/06/16 02:58:47,2125,HLT_PFJet80_v5,0.000024787,0.000023848
276454:5076,07/06/16 18:08:15,527,HLT_PFJet80_v5,0.000006597,0.000006406
276458:5076,07/07/16 02:00:22,341,HLT_PFJet80_v5,0.000003868,0.000003779
276495:5078,07/07/16 11:20:57,187,HLT_PFJet80_v5,0.000002072,0.000001924
276501:5078,07/07/16 12:46:30,2550,HLT_PFJet80_v5,0.000029299,0.000028159
276502:5078,07/08/16 05:20:54,741,HLT_PFJet80_v5,0.000008898,0.000008618
276525:5080,07/08/16 14:14:55,2793,HLT_PFJet80_v5,0.000033090,0.000031929
276527:5080,07/09/16 08:34:41,214,HLT_PFJet80_v5,0.000002337,0.000002264
276528:5080,07/09/16 10:00:39,394,HLT_PFJet80_v5,0.000004292,0.000004151
276542:5083,07/09/16 16:32:22,784,HLT_PFJet80_v5,0.000008640,0.000008216
276543:5083,07/09/16 21:39:40,959,HLT_PFJet80_v5,0.000010528,0.000010009
276544:5083,07/10/16 03:53:24,161,HLT_PFJet80_v5,0.000002326,0.000002220
276545:5083,07/10/16 04:59:01,207,HLT_PFJet80_v5,0.000002797,0.000002688
276581:5085,07/10/16 12:24:16,369,HLT_PFJet80_v5,0.000004102,0.000003905
276582:5085,07/10/16 14:52:29,873,HLT_PFJet80_v5,0.000009680,0.000009328
276583:5085,07/10/16 20:34:28,56,HLT_PFJet80_v5,0.000000598,0.000000528
276584:5085,07/10/16 20:59:17,2,HLT_PFJet80_v5,0.000000532,0.000000291
276585:5085,07/10/16 21:31:21,246,HLT_PFJet80_v5,0.000002490,0.000002349
276586:5085,07/10/16 23:10:08,752,HLT_PFJet80_v5,0.000010020,0.000009682
276587:5085,07/11/16 04:13:21,1006,HLT_PFJet80_v5,0.000011264,0.000010861
276653:5091,07/12/16 00:12:31,484,HLT_PFJet80_v5,0.000005252,0.000005005
276655:5091,07/12/16 03:26:27,1105,HLT_PFJet80_v5,0.000012906,0.000012074
276659:5091,07/12/16 10:39:13,251,HLT_PFJet80_v5,0.000003304,0.000003023
276775:5093,07/12/16 21:26:20,1165,HLT_PFJet80_v5,0.000013281,0.000012588
276776:5093,07/13/16 05:02:29,1823,HLT_PFJet80_v5,0.000022313,0.000021546
276794:5093,07/13/16 17:05:19,885,HLT_PFJet80_v5,0.000010961,0.000010685
276807:5095,07/14/16 03:24:10,160,HLT_PFJet80_v5,0.000001780,0.000001622
276808:5095,07/14/16 04:28:59,877,HLT_PFJet80_v5,0.000010114,0.000009702
276810:5095,07/14/16 10:15:44,288,HLT_PFJet80_v5,0.000003154,0.000003011
276811:5095,07/14/16 12:15:34,2563,HLT_PFJet80_v5,0.000031951,0.000030963
276831:5096,07/15/16 07:47:46,2644,HLT_PFJet80_v5,0.000032323,0.000031007
276834:5096,07/16/16 01:42:10,724,HLT_PFJet80_v5,0.000009011,0.000008576
276870:5097,07/16/16 11:02:01,3403,HLT_PFJet80_v5,0.000040243,0.000038854
276935:5101,07/17/16 23:39:55,824,HLT_PFJet80_v5,0.000008109,0.000007688
276940:5102,07/18/16 08:13:36,144,HLT_PFJet80_v5,0.000001289,0.000001083
276946:5102,07/18/16 09:56:36,27,HLT_PFJet80_v5,0.000000240,0.000000165
276947:5102,07/18/16 10:11:19,141,HLT_PFJet80_v5,0.000001435,0.000001076
276948:5102,07/18/16 11:09:47,475,HLT_PFJet80_v5,0.000005529,0.000004963
276950:5102,07/18/16 14:16:45,2353,HLT_PFJet80_v5,0.000028997,0.000027811
277069:5105,07/19/16 17:52:15,311,HLT_PFJet80_v5,0.000002784,0.000002643
277070:5105,07/19/16 19:54:11,1060,HLT_PFJet80_v5,0.000011706,0.000011065
277071:5105,07/20/16 02:48:37,171,HLT_PFJet80_v5,0.000001971,0.000001774
277072:5105,07/20/16 04:01:41,473,HLT_PFJet80_v5,0.000005740,0.000005405
277073:5105,07/20/16 07:09:53,91,HLT_PFJet80_v5,0.000001134,0.000001083
277076:5105,07/20/16 07:55:58,1033,HLT_PFJet80_v5,0.000013213,0.000012705
277087:5105,07/20/16 17:49:22,988,HLT_PFJet80_v5,0.000012879,0.000012437
277094:5106,07/21/16 04:03:56,588,HLT_PFJet80_v5,0.000005248,0.000004987
277096:5106,07/21/16 07:56:14,2086,HLT_PFJet80_v5,0.000024853,0.000023873
277112:5106,07/21/16 21:29:34,155,HLT_PFJet80_v5,0.000001503,0.000001444
277126:5107,07/22/16 01:36:48,18,HLT_PFJet80_v5,0.000000157,0.000000069
277127:5107,07/22/16 01:46:10,901,HLT_PFJet80_v5,0.000009708,0.000009332
277148:5108,07/22/16 10:31:04,628,HLT_PFJet80_v5,0.000006648,0.000006237
277166:5109,07/22/16 18:10:23,355,HLT_PFJet80_v5,0.000003833,0.000003640
277168:5109,07/22/16 20:34:53,2223,HLT_PFJet80_v5,0.000027201,0.000026217
277180:5110,07/23/16 13:37:57,141,HLT_PFJet80_v5,0.000001284,0.000001192
277194:5111,07/23/16 18:25:08,1954,HLT_PFJet80_v5,0.000021181,0.000019956
277305:5116,07/25/16 01:23:14,683,HLT_PFJet80_v5,0.000006409,0.000006066
277420:5117,07/25/16 19:44:15,263,HLT_PFJet80_v5,0.000002436,0.000002273
277981:5151,08/01/16 11:52:59,76,HLT_PFJet80_v5,0.000000692,0.000000643
277991:5151,08/01/16 15:43:56,90,HLT_PFJet80_v5,0.000001219,0.000001096
277992:5151,08/01/16 16:22:25,311,HLT_PFJet80_v5,0.000004358,0.000004141
278017:5154,08/01/16 23:26:43,517,HLT_PFJet80_v5,0.000004455,0.000004159
278018:5154,08/02/16 02:52:01,1158,HLT_PFJet80_v5,0.000013025,0.000012386
278167:5161,08/03/16 18:39:02,2171,HLT_PFJet80_v5,0.000026566,0.000025448
278175:5161,08/04/16 08:44:58,88,HLT_PFJet80_v5,0.000001015,0.000000990
278193:5162,08/04/16 12:31:44,155,HLT_PFJet80_v5,0.000001417,0.000001349
278239:5163,08/04/16 23:23:01,676,HLT_PFJet80_v5,0.000007130,0.000006579
278240:5163,08/05/16 03:46:54,1303,HLT_PFJet80_v5,0.000016234,0.000015542
278273:5169,08/05/16 17:37:20,40,HLT_PFJet80_v6,0.000000229,0.000000166
278274:5169,08/05/16 17:55:42,85,HLT_PFJet80_v6,0.000000550,0.000000506
278288:5170,08/05/16 21:11:12,15,HLT_PFJet80_v6,0.000000100,0.000000076
278289:5170,08/05/16 21:18:02,54,HLT_PFJet80_v6,0.000000335,0.000000265
278290:5170,08/05/16 21:42:34,11,HLT_PFJet80_v6,0.000000073,0.000000068
278308:5173,08/06/16 13:00:39,1750,HLT_PFJet80_v6,0.000011829,0.000011233
278310:5173,08/07/16 00:47:36,709,HLT_PFJet80_v6,0.000004480,0.000004331
278315:5179,08/07/16 10:56:52,693,HLT_PFJet80_v6,0.000005115,0.000004719
278345:5181,08/08/16 00:13:39,748,HLT_PFJet80_v6,0.000005316,0.000004881
278346:5181,08/08/16 05:08:15,141,HLT_PFJet80_v6,0.000001189,0.000000983
278349:5181,08/08/16 06:27:06,617,HLT_PFJet80_v6,0.000005362,0.000005075
278366:5181,08/08/16 10:36:47,453,HLT_PFJet80_v6,0.000004440,0.000004283
278406:5183,08/08/16 17:15:50,1597,HLT_PFJet80_v6,0.000012121,0.000011534
278509:5187,08/09/16 18:29:15,1467,HLT_PFJet80_v6,0.000011106,0.000010354
278769:5197,08/13/16 06:38:56,31,HLT_PFJet80_v6,0.000000201,0.000000180
278770:5197,08/13/16 06:54:00,767,HLT_PFJet80_v6,0.000005241,0.000005022
278801:5198,08/13/16 14:43:37,42,HLT_PFJet80_v6,0.000000279,0.000000195
278802:5198,08/13/16 15:01:05,17,HLT_PFJet80_v6,0.000000101,0.000000043
278803:5198,08/13/16 15:10:53,323,HLT_PFJet80_v6,0.000002171,0.000001984
278804:5198,08/13/16 17:20:06,5,HLT_PFJet80_v6,0.000000959,0.000000629
278805:5198,08/13/16 17:23:10,285,HLT_PFJet80_v6,0.000001755,0.000001585
278808:5198,08/13/16 19:25:19,1791,HLT_PFJet80_v6,0.000014942,0.000014392
278820:5199,08/14/16 11:00:51,1524,HLT_PFJet80_v6,0.000011298,0.000010809
278822:5199,08/14/16 21:52:47,1627,HLT_PFJet80_v6,0.000022300,0.000021607
278873:5205,08/15/16 23:25:45,60,HLT_PFJet80_v6,0.000000409,0.000000077
278874:5205,08/15/16 23:51:53,484,HLT_PFJet80_v6,0.000003486,0.000003221
278875:5205,08/16/16 03:01:20,834,HLT_PFJet80_v6,0.000006752,0.000006439
278923:5206,08/16/16 12:16:32,413,HLT_PFJet80_v6,0.000002687,0.000002573
278957:5209,08/16/16 21:31:36,149,HLT_PFJet80_v6,0.000000942,0.000000903
278962:5210,08/17/16 01:08:31,348,HLT_PFJet80_v6,0.000002295,0.000002094
278963:5210,08/17/16 03:24:57,174,HLT_PFJet80_v6,0.000001105,0.000001062
278969:5211,08/17/16 07:16:52,1394,HLT_PFJet80_v6,0.000010077,0.000009592
278975:5211,08/17/16 16:23:16,854,HLT_PFJet80_v6,0.000006920,0.000006555
278976:5211,08/17/16 21:58:16,20,HLT_PFJet80_v6,0.000000191,0.000000184
278986:5213,08/18/16 04:02:59,129,HLT_PFJet80_v6,0.000000840,0.000000788
279024:5219,08/18/16 22:31:53,301,HLT_PFJet80_v6,0.000002494,0.000002372
279029:5219,08/19/16 02:19:40,260,HLT_PFJet80_v6,0.000001926,0.000001831
279071:5222,08/19/16 15:40:07,174,HLT_PFJet80_v6,0.000001622,0.000001559
279080:5223,08/19/16 22:42:50,157,HLT_PFJet80_v6,0.000001451,0.000001408
279115:5229,08/20/16 22:08:09,407,HLT_PFJet80_v6,0.000003392,0.000003266
279116:5229,08/21/16 01:36:03,448,HLT_PFJet80_v6,0.000003847,0.000003691
279479:5247,08/25/16 04:33:24,105,HLT_PFJet80_v6,0.000000554,0.000000525
279588:5251,08/25/16 21:08:11,1160,HLT_PFJet80_v6,0.000010317,0.000009953
279653:5253,08/26/16 14:05:52,188,HLT_PFJet80_v6,0.000001460,0.000001354
279654:5253,08/26/16 15:21:58,1245,HLT_PFJet80_v6,0.000011533,0.000011166
279656:5253,08/26/16 23:49:40,49,HLT_PFJet80_v6,0.000000442,0.000000328
279658:5253,08/27/16 01:35:19,713,HLT_PFJet80_v6,0.000007143,0.000006932
279667:5254,08/27/16 09:08:23,966,HLT_PFJet80_v6,0.000008288,0.000008014
279681:5256,08/27/16 21:57:02,28,HLT_PFJet80_v6,0.000000207,0.000000190
279682:5256,08/27/16 22:11:02,47,HLT_PFJet80_v6,0.000000379,0.000000239
279683:5256,08/27/16 22:32:16,31,HLT_PFJet80_v6,0.000000249,0.000000199
279684:5256,08/27/16 22:46:58,30,HLT_PFJet80_v6,0.000000235,0.000000166
279685:5256,08/27/16 23:07:12,208,HLT_PFJet80_v6,0.000001708,0.000001654
279691:5257,08/28/16 03:41:26,50,HLT_PFJet80_v6,0.000000357,0.000000284
279694:5257,08/28/16 04:03:09,2235,HLT_PFJet80_v6,0.000020706,0.000020118
279715:5258,08/28/16 22:01:34,577,HLT_PFJet80_v6,0.000004710,0.000004518
279716:5258,08/29/16 02:17:06,1638,HLT_PFJet80_v6,0.000015768,0.000015360
279760:5261,08/29/16 20:21:24,658,HLT_PFJet80_v6,0.000005296,0.000005101
279766:5261,08/30/16 01:08:36,1690,HLT_PFJet80_v6,0.000016143,0.000015655
279767:5261,08/30/16 12:08:03,776,HLT_PFJet80_v6,0.000007352,0.000007189
279794:5264,08/30/16 23:41:02,1024,HLT_PFJet80_v6,0.000008708,0.000008450
279823:5265,08/31/16 10:00:39,335,HLT_PFJet80_v6,0.000002660,0.000002580
279841:5266,08/31/16 15:23:17,2040,HLT_PFJet80_v6,0.000018107,0.000017541
279844:5267,09/01/16 07:21:16,224,HLT_PFJet80_v6,0.000001745,0.000001667
279887:5270,09/01/16 23:20:52,319,HLT_PFJet80_v6,0.000002495,0.000002371
279931:5274,09/02/16 11:37:39,2936,HLT_PFJet80_v6,0.000027439,0.000026636
279966:5275,09/03/16 09:20:25,363,HLT_PFJet80_v6,0.000002896,0.000002779
279975:5276,09/03/16 14:45:09,1024,HLT_PFJet80_v6,0.000008824,0.000008512
279993:5277,09/04/16 00:23:27,78,HLT_PFJet80_v6,0.000000593,0.000000510
279994:5277,09/04/16 00:56:48,54,HLT_PFJet80_v6,0.000000422,0.000000348
280013:5277,09/04/16 03:35:47,32,HLT_PFJet80_v6,0.000000234,0.000000176
280015:5277,09/04/16 03:55:19,572,HLT_PFJet80_v6,0.000005329,0.000005132
280016:5277,09/04/16 07:42:16,155,HLT_PFJet80_v6,0.000001627,0.000001509
280017:5277,09/04/16 08:45:47,613,HLT_PFJet80_v6,0.000005864,0.000005653
280018:5277,09/04/16 12:47:05,1282,HLT_PFJet80_v6,0.000015540,0.000015116
280020:5277,09/04/16 21:15:15,45,HLT_PFJet80_v6,0.000000559,0.000000538
280024:5277,09/04/16 21:47:39,427,HLT_PFJet80_v6,0.000004973,0.000004883
280187:5279,09/05/16 20:24:23,60,HLT_PFJet80_v6,0.000000445,0.000000380
280188:5279,09/05/16 20:50:25,250,HLT_PFJet80_v6,0.000002015,0.000001891
280191:5279,09/05/16 22:40:17,906,HLT_PFJet80_v6,0.000008524,0.000008127
280194:5279,09/06/16 05:36:21,238,HLT_PFJet80_v6,0.000002130,0.000002066
280242:5282,09/06/16 15:43:40,628,HLT_PFJet80_v6,0.000005227,0.000004993
280249:5282,09/06/16 19:52:07,1435,HLT_PFJet80_v6,0.000014141,0.000013651
280251:5282,09/07/16 05:14:58,371,HLT_PFJet80_v6,0.000003878,0.000003777
280327:5287,09/08/16 08:23:13,44,HLT_PFJet80_v6,0.000000331,0.000000272
280330:5287,09/08/16 08:46:53,862,HLT_PFJet80_v6,0.000007378,0.000007057
280349:5287,09/08/16 14:27:22,625,HLT_PFJet80_v6,0.000006102,0.000005858
280363:5287,09/08/16 18:47:24,360,HLT_PFJet80_v6,0.000003351,0.000003227
280364:5287,09/08/16 21:09:57,1351,HLT_PFJet80_v6,0.000013508,0.000013024
280383:5288,09/09/16 08:41:13,9,HLT_PFJet80_v6,0.000000073,0.000000008
280384:5288,09/09/16 08:48:48,40,HLT_PFJet80_v6,0.000000305,0.000000235
280385:5288,09/09/16 09:11:36,2019,HLT_PFJet80_v6,0.000018149,0.000017445
