#Data tag : 24v1 , Norm tag: None
#run:fill,time,ncms,hltpath,delivered(/fb),recorded(/fb)
274159:4958,05/28/16 14:43:47,43,HLT_PFJet450_v4,0.004056289,0.003593492
274160:4958,05/28/16 15:02:52,211,HLT_PFJet450_v4,0.019315856,0.018178774
274161:4958,05/28/16 16:26:18,516,HLT_PFJet450_v4,0.044054574,0.042544990
274172:4960,05/29/16 00:45:19,65,HLT_PFJet450_v4,0.007141239,0.006331700
274198:4961,05/29/16 20:00:35,112,HLT_PFJet450_v4,0.013365488,0.012189941
274199:4961,05/29/16 20:45:19,630,HLT_PFJet450_v4,0.070122652,0.066646477
274200:4961,05/30/16 00:53:47,674,HLT_PFJet450_v4,0.065519821,0.063574858
274240:4964,05/30/16 13:59:19,83,HLT_PFJet450_v4,0.010778703,0.009915747
274241:4964,05/30/16 14:43:35,1176,HLT_PFJet450_v4,0.137234795,0.131592723
274244:4964,05/30/16 22:37:51,593,HLT_PFJet450_v4,0.058720570,0.056837861
274250:4965,05/31/16 05:55:31,703,HLT_PFJet450_v4,0.101371913,0.095683610
274251:4965,05/31/16 10:30:54,546,HLT_PFJet450_v4,0.067563471,0.065403835
274283:4976,06/01/16 03:25:03,19,HLT_PFJet450_v4,0.003072535,0.000396680
274284:4976,06/01/16 03:34:51,213,HLT_PFJet450_v4,0.032083882,0.029937468
274286:4976,06/01/16 05:04:18,154,HLT_PFJet450_v4,0.022531267,0.021565539
274314:4979,06/01/16 15:02:56,69,HLT_PFJet450_v4,0.012684532,0.010086863
274315:4979,06/01/16 15:32:32,425,HLT_PFJet450_v4,0.073973333,0.070045830
274316:4979,06/01/16 18:20:25,970,HLT_PFJet450_v4,0.142787667,0.136610404
274317:4979,06/02/16 00:39:53,18,HLT_PFJet450_v4,0.002411526,0.000314271
274319:4979,06/02/16 00:56:19,225,HLT_PFJet450_v4,0.029423353,0.028457824
274335:4980,06/02/16 09:10:43,944,HLT_PFJet450_v4,0.154761434,0.148181338
274336:4980,06/02/16 15:25:02,14,HLT_PFJet450_v4,0.002074851,0.001802284
274337:4980,06/02/16 15:32:31,17,HLT_PFJet450_v4,0.002507249,0.001841747
274338:4980,06/02/16 15:41:22,698,HLT_PFJet450_v4,0.095328772,0.089906792
274339:4980,06/02/16 20:15:40,95,HLT_PFJet450_v4,0.012005734,0.011287158
274344:4980,06/02/16 21:29:06,634,HLT_PFJet450_v4,0.073745337,0.070546472
274345:4980,06/03/16 01:37:46,170,HLT_PFJet450_v4,0.018443242,0.017880226
274382:4984,06/03/16 15:37:56,51,HLT_PFJet450_v4,0.008058245,0.007500508
274387:4985,06/03/16 19:10:09,355,HLT_PFJet450_v4,0.062904297,0.058817639
274388:4985,06/03/16 21:32:38,1820,HLT_PFJet450_v4,0.266131720,0.256527308
274420:4988,06/04/16 20:16:58,176,HLT_PFJet450_v4,0.029986214,0.028364154
274421:4988,06/04/16 21:28:04,348,HLT_PFJet450_v4,0.057686771,0.054434025
274422:4988,06/04/16 23:46:51,2207,HLT_PFJet450_v4,0.288627425,0.279871584
274440:4990,06/05/16 19:32:38,406,HLT_PFJet450_v4,0.067560149,0.064168997
274441:4990,06/05/16 22:13:06,437,HLT_PFJet450_v4,0.067615186,0.064548155
274442:4990,06/06/16 01:05:09,752,HLT_PFJet450_v4,0.103278232,0.099915777
274954:5005,06/11/16 09:40:51,21,HLT_PFJet450_v5,0.001228921,0.000974299
274955:5005,06/11/16 09:52:07,91,HLT_PFJet450_v5,0.005052663,0.004820249
274968:5013,06/11/16 22:51:22,1205,HLT_PFJet450_v5,0.206624707,0.195698191
274969:5013,06/12/16 06:41:54,1003,HLT_PFJet450_v5,0.137163748,0.127759847
274970:5013,06/12/16 13:12:54,47,HLT_PFJet450_v5,0.005763101,0.004336803
274971:5013,06/12/16 13:33:30,905,HLT_PFJet450_v5,0.101595307,0.098459293
274998:5017,06/13/16 04:19:30,725,HLT_PFJet450_v5,0.121684863,0.114126647
274999:5017,06/13/16 09:04:45,1252,HLT_PFJet450_v5,0.171467570,0.164254471
275000:5017,06/13/16 17:15:35,140,HLT_PFJet450_v5,0.016957498,0.015947691
275001:5017,06/13/16 18:12:42,2057,HLT_PFJet450_v5,0.204673305,0.199348168
275059:5020,06/14/16 16:49:52,42,HLT_PFJet450_v5,0.007862860,0.006173178
275066:5020,06/14/16 17:45:35,105,HLT_PFJet450_v5,0.021196414,0.018455627
275067:5020,06/14/16 18:28:40,396,HLT_PFJet450_v5,0.075059031,0.071620415
275068:5020,06/14/16 21:05:49,921,HLT_PFJet450_v5,0.149753658,0.143137052
275073:5020,06/15/16 03:32:47,519,HLT_PFJet450_v5,0.071276034,0.068508877
275074:5020,06/15/16 06:56:59,647,HLT_PFJet450_v5,0.078909615,0.076334143
275124:5021,06/15/16 17:50:26,328,HLT_PFJet450_v5,0.059890435,0.056673718
275125:5021,06/15/16 20:00:21,989,HLT_PFJet450_v5,0.157464292,0.150728669
275282:5024,06/17/16 00:05:52,91,HLT_PFJet450_v5,0.015912856,0.014901711
275283:5024,06/17/16 00:43:11,132,HLT_PFJet450_v5,0.023564069,0.022437984
275284:5024,06/17/16 01:36:53,74,HLT_PFJet450_v5,0.012930306,0.012449043
275290:5024,06/17/16 03:58:56,48,HLT_PFJet450_v5,0.007698960,0.002679610
275291:5024,06/17/16 04:28:35,352,HLT_PFJet450_v5,0.054181060,0.051726835
275292:5024,06/17/16 06:46:47,121,HLT_PFJet450_v5,0.016448089,0.015676583
275293:5024,06/17/16 07:37:27,200,HLT_PFJet450_v5,0.026019764,0.025137954
275309:5026,06/17/16 13:48:15,570,HLT_PFJet450_v5,0.086903879,0.082747896
275310:5026,06/17/16 17:32:53,1935,HLT_PFJet450_v5,0.231569260,0.223928386
275311:5026,06/18/16 06:07:07,1253,HLT_PFJet450_v5,0.110651647,0.108015050
275319:5027,06/18/16 18:56:15,146,HLT_PFJet450_v5,0.026729383,0.024647864
275337:5027,06/18/16 21:26:04,430,HLT_PFJet450_v5,0.072325734,0.068989273
275338:5027,06/19/16 00:15:37,520,HLT_PFJet450_v5,0.078279634,0.075749680
275344:5028,06/19/16 08:18:25,287,HLT_PFJet450_v5,0.053925344,0.050722207
275345:5028,06/19/16 10:12:11,353,HLT_PFJet450_v5,0.062652247,0.059911242
275370:5029,06/19/16 16:19:29,291,HLT_PFJet450_v5,0.055920212,0.052091600
275371:5029,06/19/16 18:16:49,569,HLT_PFJet450_v5,0.100184760,0.094980778
275375:5030,06/20/16 02:17:12,1327,HLT_PFJet450_v5,0.216056608,0.207472096
275376:5030,06/20/16 10:55:04,3096,HLT_PFJet450_v5,0.334800524,0.326027959
275657:5038,06/24/16 03:32:32,109,HLT_PFJet450_v5,0.020906753,0.018443210
275658:5038,06/24/16 04:16:07,344,HLT_PFJet450_v5,0.064757702,0.060098562
275659:5038,06/24/16 06:31:38,17,HLT_PFJet450_v5,0.003062351,0.002957970
275761:5043,06/25/16 04:24:16,11,HLT_PFJet450_v5,0.002346518,0.001681831
275767:5043,06/25/16 05:31:36,8,HLT_PFJet450_v5,0.001611087,0.000712075
275772:5043,06/25/16 06:28:17,61,HLT_PFJet450_v5,0.011821780,0.010451059
275773:5043,06/25/16 06:53:33,12,HLT_PFJet450_v5,0.002289508,0.001193548
275774:5043,06/25/16 07:01:55,316,HLT_PFJet450_v5,0.058895815,0.055616598
275776:5043,06/25/16 09:11:23,143,HLT_PFJet450_v5,0.025259532,0.023487065
275777:5043,06/25/16 10:12:24,304,HLT_PFJet450_v5,0.051032323,0.048382200
275778:5043,06/25/16 12:13:15,319,HLT_PFJet450_v5,0.050004335,0.046162239
275782:5043,06/25/16 14:44:49,761,HLT_PFJet450_v5,0.104347220,0.100440869
275832:5045,06/26/16 17:18:04,371,HLT_PFJet450_v5,0.079108510,0.073405157
275833:5045,06/26/16 19:45:07,251,HLT_PFJet450_v5,0.049127955,0.046797338
275834:5045,06/26/16 21:26:02,297,HLT_PFJet450_v5,0.054510748,0.052459222
275835:5045,06/26/16 23:24:23,13,HLT_PFJet450_v5,0.002293466,0.002089769
275836:5045,06/26/16 23:32:00,1284,HLT_PFJet450_v5,0.196227628,0.186382047
275837:5045,06/27/16 07:59:11,715,HLT_PFJet450_v5,0.086791850,0.084175665
275847:5045,06/27/16 13:59:22,2263,HLT_PFJet450_v5,0.205471945,0.200568283
275886:5048,06/28/16 08:39:25,40,HLT_PFJet450_v5,0.008804556,0.007663539
275890:5048,06/28/16 09:27:45,1393,HLT_PFJet450_v5,0.247481113,0.237643512
275911:5052,06/29/16 01:49:35,381,HLT_PFJet450_v5,0.078028462,0.073962957
275912:5052,06/29/16 04:21:23,297,HLT_PFJet450_v5,0.056061325,0.052522090
275913:5052,06/29/16 06:19:55,480,HLT_PFJet450_v5,0.082244042,0.077387909
275918:5052,06/29/16 09:29:20,332,HLT_PFJet450_v5,0.051968581,0.050183131
275920:5052,06/29/16 11:54:52,472,HLT_PFJet450_v5,0.066187039,0.061815814
275921:5052,06/29/16 14:59:30,27,HLT_PFJet450_v5,0.003641330,0.002717751
275923:5052,06/29/16 15:16:55,127,HLT_PFJet450_v5,0.016791010,0.016046496
275931:5052,06/29/16 16:34:22,89,HLT_PFJet450_v5,0.011329903,0.011009937
275963:5056,06/30/16 01:02:54,90,HLT_PFJet450_v5,0.020866718,0.019769759
276092:5060,07/01/16 02:14:32,80,HLT_PFJet450_v5,0.016851695,0.014927815
276097:5060,07/01/16 03:07:31,507,HLT_PFJet450_v5,0.104680330,0.100454353
276242:5069,07/02/16 14:05:34,1649,HLT_PFJet450_v5,0.285923997,0.271464551
276243:5069,07/03/16 00:56:20,625,HLT_PFJet450_v5,0.085468245,0.078522762
276244:5069,07/03/16 05:03:30,1202,HLT_PFJet450_v5,0.138837520,0.133636511
276282:5071,07/03/16 18:15:01,1069,HLT_PFJet450_v5,0.217209224,0.207841147
276283:5071,07/04/16 01:13:27,1087,HLT_PFJet450_v5,0.175660442,0.168603350
276315:5072,07/04/16 11:19:05,180,HLT_PFJet450_v5,0.037163665,0.034412678
276317:5072,07/04/16 12:32:52,140,HLT_PFJet450_v5,0.028397575,0.026592538
276318:5072,07/04/16 13:29:46,574,HLT_PFJet450_v5,0.103913808,0.098975366
276355:5073,07/04/16 21:39:48,33,HLT_PFJet450_v5,0.006541869,0.006271040
276361:5073,07/04/16 22:36:15,831,HLT_PFJet450_v5,0.158220632,0.151012639
276363:5073,07/05/16 04:07:36,1480,HLT_PFJet450_v5,0.218115595,0.208305512
276384:5073,07/05/16 13:46:43,1117,HLT_PFJet450_v5,0.126291957,0.122563645
276437:5076,07/06/16 02:58:47,2125,HLT_PFJet450_v5,0.374099525,0.359764792
276454:5076,07/06/16 18:08:15,527,HLT_PFJet450_v5,0.066435608,0.064517147
276458:5076,07/07/16 02:00:22,341,HLT_PFJet450_v5,0.034238035,0.033452613
276495:5078,07/07/16 11:20:57,187,HLT_PFJet450_v5,0.041438190,0.038488031
276501:5078,07/07/16 12:46:30,2550,HLT_PFJet450_v5,0.422104299,0.405660552
276502:5078,07/08/16 05:20:54,741,HLT_PFJet450_v5,0.088980130,0.086178508
276525:5080,07/08/16 14:14:55,2793,HLT_PFJet450_v5,0.421790669,0.406933303
276527:5080,07/09/16 08:34:41,214,HLT_PFJet450_v5,0.023371639,0.022643718
276528:5080,07/09/16 10:00:39,394,HLT_PFJet450_v5,0.040052211,0.038702583
276542:5083,07/09/16 16:32:22,784,HLT_PFJet450_v5,0.157798589,0.150098805
276543:5083,07/09/16 21:39:40,959,HLT_PFJet450_v5,0.156889102,0.149648537
276544:5083,07/10/16 03:53:24,161,HLT_PFJet450_v5,0.023256821,0.022197194
276545:5083,07/10/16 04:59:01,207,HLT_PFJet450_v5,0.027974555,0.026880403
276581:5085,07/10/16 12:24:16,369,HLT_PFJet450_v5,0.078584933,0.074866909
276582:5085,07/10/16 14:52:29,873,HLT_PFJet450_v5,0.157188413,0.151514659
276583:5085,07/10/16 20:34:28,56,HLT_PFJet450_v5,0.008977231,0.007915070
276584:5085,07/10/16 20:59:17,2,HLT_PFJet450_v5,0.000319045,0.000174379
276585:5085,07/10/16 21:31:21,246,HLT_PFJet450_v5,0.037354351,0.035229364
276586:5085,07/10/16 23:10:08,752,HLT_PFJet450_v5,0.101331773,0.097861972
276587:5085,07/11/16 04:13:21,1006,HLT_PFJet450_v5,0.112642493,0.108607793
276653:5091,07/12/16 00:12:31,484,HLT_PFJet450_v5,0.091511108,0.087327133
276655:5091,07/12/16 03:26:27,1105,HLT_PFJet450_v5,0.173634696,0.163109976
276659:5091,07/12/16 10:39:13,251,HLT_PFJet450_v5,0.033183422,0.030365549
276775:5093,07/12/16 21:26:20,1165,HLT_PFJet450_v5,0.220884043,0.209558613
276776:5093,07/13/16 05:02:29,1823,HLT_PFJet450_v5,0.246879948,0.238494780
276794:5093,07/13/16 17:05:19,885,HLT_PFJet450_v5,0.090241067,0.087941957
276807:5095,07/14/16 03:24:10,160,HLT_PFJet450_v5,0.033688567,0.030768741
276808:5095,07/14/16 04:28:59,877,HLT_PFJet450_v5,0.166190525,0.159470572
276810:5095,07/14/16 10:15:44,288,HLT_PFJet450_v5,0.047313662,0.045167887
276811:5095,07/14/16 12:15:34,2563,HLT_PFJet450_v5,0.314203317,0.304356839
276831:5096,07/15/16 07:47:46,2644,HLT_PFJet450_v5,0.421692430,0.404186095
276834:5096,07/16/16 01:42:10,724,HLT_PFJet450_v5,0.076623245,0.073217236
276870:5097,07/16/16 11:02:01,3403,HLT_PFJet450_v5,0.551979911,0.531765583
276935:5101,07/17/16 23:39:55,824,HLT_PFJet450_v5,0.181424268,0.171845603
276940:5102,07/18/16 08:13:36,144,HLT_PFJet450_v5,0.034321966,0.029025451
276946:5102,07/18/16 09:56:36,27,HLT_PFJet450_v5,0.006236469,0.004299742
276947:5102,07/18/16 10:11:19,141,HLT_PFJet450_v5,0.031548212,0.024873114
276948:5102,07/18/16 11:09:47,475,HLT_PFJet450_v5,0.096757556,0.086854899
276950:5102,07/18/16 14:16:45,2353,HLT_PFJet450_v5,0.340675434,0.326195781
277069:5105,07/19/16 17:52:15,311,HLT_PFJet450_v5,0.080487871,0.076408143
277070:5105,07/19/16 19:54:11,1060,HLT_PFJet450_v5,0.220242053,0.208687486
277071:5105,07/20/16 02:48:37,171,HLT_PFJet450_v5,0.029568980,0.026613803
277072:5105,07/20/16 04:01:41,473,HLT_PFJet450_v5,0.073700880,0.069830645
277073:5105,07/20/16 07:09:53,91,HLT_PFJet450_v5,0.013419561,0.012867861
277076:5105,07/20/16 07:55:58,1033,HLT_PFJet450_v5,0.132130281,0.127053783
277087:5105,07/20/16 17:49:22,988,HLT_PFJet450_v5,0.090155085,0.087060090
277094:5106,07/21/16 04:03:56,588,HLT_PFJet450_v5,0.139428856,0.132577619
277096:5106,07/21/16 07:56:14,2086,HLT_PFJet450_v5,0.336802227,0.323779500
277112:5106,07/21/16 21:29:34,155,HLT_PFJet450_v5,0.018210637,0.017565889
277126:5107,07/22/16 01:36:48,18,HLT_PFJet450_v5,0.004513459,0.001989961
277127:5107,07/22/16 01:46:10,901,HLT_PFJet450_v5,0.193479192,0.185988483
277148:5108,07/22/16 10:31:04,628,HLT_PFJet450_v5,0.137884821,0.129584055
277166:5109,07/22/16 18:10:23,355,HLT_PFJet450_v5,0.075401629,0.071423448
277168:5109,07/22/16 20:34:53,2223,HLT_PFJet450_v5,0.334324712,0.322020906
277180:5110,07/23/16 13:37:57,141,HLT_PFJet450_v5,0.034065290,0.031605772
277194:5111,07/23/16 18:25:08,1954,HLT_PFJet450_v5,0.393460580,0.371051725
277305:5116,07/25/16 01:23:14,683,HLT_PFJet450_v5,0.164878863,0.156008009
277420:5117,07/25/16 19:44:15,263,HLT_PFJet450_v5,0.065979839,0.061594068
277981:5151,08/01/16 11:52:59,76,HLT_PFJet450_v5,0.004911201,0.004507902
277991:5151,08/01/16 15:43:56,90,HLT_PFJet450_v5,0.005181827,0.004650077
277992:5151,08/01/16 16:22:25,311,HLT_PFJet450_v5,0.017432449,0.016565390
278017:5154,08/01/16 23:26:43,517,HLT_PFJet450_v5,0.135012964,0.126317713
278018:5154,08/02/16 02:52:01,1158,HLT_PFJet450_v5,0.227486191,0.216262016
278167:5161,08/03/16 18:39:02,2171,HLT_PFJet450_v5,0.331910926,0.317529995
278175:5161,08/04/16 08:44:58,88,HLT_PFJet450_v5,0.009356528,0.009121977
278193:5162,08/04/16 12:31:44,155,HLT_PFJet450_v5,0.036753241,0.034971066
278239:5163,08/04/16 23:23:01,676,HLT_PFJet450_v5,0.145762069,0.134595555
278240:5163,08/05/16 03:46:54,1303,HLT_PFJet450_v5,0.207410331,0.198739529
278273:5169,08/05/16 17:37:20,40,HLT_PFJet450_v7,0.008171111,0.005915095
278274:5169,08/05/16 17:55:42,85,HLT_PFJet450_v7,0.019782256,0.018218056
278288:5170,08/05/16 21:11:12,15,HLT_PFJet450_v7,0.003780502,0.002906664
278289:5170,08/05/16 21:18:02,54,HLT_PFJet450_v7,0.012060150,0.009557321
278290:5170,08/05/16 21:42:34,11,HLT_PFJet450_v7,0.002643740,0.002448792
278308:5173,08/06/16 13:00:39,1750,HLT_PFJet450_v7,0.333867993,0.316338147
278310:5173,08/07/16 00:47:36,709,HLT_PFJet450_v7,0.092298489,0.089216197
278315:5179,08/07/16 10:56:52,693,HLT_PFJet450_v7,0.151256182,0.138937823
278345:5181,08/08/16 00:13:39,748,HLT_PFJet450_v7,0.165507469,0.151740578
278346:5181,08/08/16 05:08:15,141,HLT_PFJet450_v7,0.026901448,0.022486479
278349:5181,08/08/16 06:27:06,617,HLT_PFJet450_v7,0.100637323,0.095653085
278366:5181,08/08/16 10:36:47,453,HLT_PFJet450_v7,0.062155739,0.059965424
278406:5183,08/08/16 17:15:50,1597,HLT_PFJet450_v7,0.316165421,0.300016931
278509:5187,08/09/16 18:29:15,1467,HLT_PFJet450_v7,0.297804396,0.276277382
278769:5197,08/13/16 06:38:56,31,HLT_PFJet450_v7,0.008151486,0.007290296
278770:5197,08/13/16 06:54:00,767,HLT_PFJet450_v7,0.172788929,0.165550062
278801:5198,08/13/16 14:43:37,42,HLT_PFJet450_v7,0.011296467,0.007893317
278802:5198,08/13/16 15:01:05,17,HLT_PFJet450_v7,0.004075930,0.001725289
278803:5198,08/13/16 15:10:53,323,HLT_PFJet450_v7,0.079394492,0.072484096
278804:5198,08/13/16 17:20:06,5,HLT_PFJet450_v7,0.001150750,0.000755143
278805:5198,08/13/16 17:23:10,285,HLT_PFJet450_v7,0.062070589,0.056436357
278808:5198,08/13/16 19:25:19,1791,HLT_PFJet450_v7,0.282719719,0.272186693
278820:5199,08/14/16 11:00:51,1524,HLT_PFJet450_v7,0.302396577,0.289436862
278822:5199,08/14/16 21:52:47,1627,HLT_PFJet450_v7,0.199018810,0.192814295
278873:5205,08/15/16 23:25:45,60,HLT_PFJet450_v7,0.011377665,0.002032904
278874:5205,08/15/16 23:51:53,484,HLT_PFJet450_v7,0.089088337,0.082659432
278875:5205,08/16/16 03:01:20,834,HLT_PFJet450_v7,0.121563483,0.116011101
278923:5206,08/16/16 12:16:32,413,HLT_PFJet450_v7,0.104061633,0.099646041
278957:5209,08/16/16 21:31:36,149,HLT_PFJet450_v7,0.038154004,0.036574296
278962:5210,08/17/16 01:08:31,348,HLT_PFJet450_v7,0.084262776,0.076813045
278963:5210,08/17/16 03:24:57,174,HLT_PFJet450_v7,0.038947004,0.037440157
278969:5211,08/17/16 07:16:52,1394,HLT_PFJet450_v7,0.299935281,0.285918226
278975:5211,08/17/16 16:23:16,854,HLT_PFJet450_v7,0.127647582,0.121101529
278976:5211,08/17/16 21:58:16,20,HLT_PFJet450_v7,0.002678462,0.002577860
278986:5213,08/18/16 04:02:59,129,HLT_PFJet450_v7,0.034035976,0.031910669
279024:5219,08/18/16 22:31:53,301,HLT_PFJet450_v7,0.052734374,0.050088376
279029:5219,08/19/16 02:19:40,260,HLT_PFJet450_v7,0.040451141,0.038452135
279071:5222,08/19/16 15:40:07,174,HLT_PFJet450_v7,0.023702023,0.022788491
279080:5223,08/19/16 22:42:50,157,HLT_PFJet450_v7,0.013339325,0.012876333
279115:5229,08/20/16 22:08:09,407,HLT_PFJet450_v7,0.088522114,0.085189739
279116:5229,08/21/16 01:36:03,448,HLT_PFJet450_v7,0.095442823,0.091582776
279479:5247,08/25/16 04:33:24,105,HLT_PFJet450_v7,0.006335007,0.005993889
279588:5251,08/25/16 21:08:11,1160,HLT_PFJet450_v7,0.239315562,0.230879394
279653:5253,08/26/16 14:05:52,188,HLT_PFJet450_v7,0.047290979,0.043879144
279654:5253,08/26/16 15:21:58,1245,HLT_PFJet450_v7,0.250959288,0.242855226
279656:5253,08/26/16 23:49:40,49,HLT_PFJet450_v7,0.007732698,0.005736806
279658:5253,08/27/16 01:35:19,713,HLT_PFJet450_v7,0.097035849,0.094227310
279667:5254,08/27/16 09:08:23,966,HLT_PFJet450_v7,0.218139226,0.210966708
279681:5256,08/27/16 21:57:02,28,HLT_PFJet450_v7,0.007338151,0.006746151
279682:5256,08/27/16 22:11:02,47,HLT_PFJet450_v7,0.012396993,0.007864511
279683:5256,08/27/16 22:32:16,31,HLT_PFJet450_v7,0.008064553,0.006434360
279684:5256,08/27/16 22:46:58,30,HLT_PFJet450_v7,0.007626143,0.005362302
279685:5256,08/27/16 23:07:12,208,HLT_PFJet450_v7,0.050571510,0.048949065
279691:5257,08/28/16 03:41:26,50,HLT_PFJet450_v7,0.012315695,0.009765373
279694:5257,08/28/16 04:03:09,2235,HLT_PFJet450_v7,0.422637127,0.410524768
279715:5258,08/28/16 22:01:34,577,HLT_PFJet450_v7,0.134594200,0.129165228
279716:5258,08/29/16 02:17:06,1638,HLT_PFJet450_v7,0.265251087,0.258407241
279760:5261,08/29/16 20:21:24,658,HLT_PFJet450_v7,0.161024012,0.155199085
279766:5261,08/30/16 01:08:36,1690,HLT_PFJet450_v7,0.279009964,0.270889647
279767:5261,08/30/16 12:08:03,776,HLT_PFJet450_v7,0.092636863,0.090583908
279794:5264,08/30/16 23:41:02,1024,HLT_PFJet450_v7,0.232460796,0.225486947
279823:5265,08/31/16 10:00:39,335,HLT_PFJet450_v7,0.085329204,0.082750019
279841:5266,08/31/16 15:23:17,2040,HLT_PFJet450_v7,0.396657811,0.384216979
279844:5267,09/01/16 07:21:16,224,HLT_PFJet450_v7,0.059896668,0.057240986
279887:5270,09/01/16 23:20:52,319,HLT_PFJet450_v7,0.078037606,0.074126575
279931:5274,09/02/16 11:37:39,2936,HLT_PFJet450_v7,0.495181699,0.479950450
279966:5275,09/03/16 09:20:25,363,HLT_PFJet450_v7,0.098086749,0.094085114
279975:5276,09/03/16 14:45:09,1024,HLT_PFJet450_v7,0.250777578,0.241662520
279993:5277,09/04/16 00:23:27,78,HLT_PFJet450_v7,0.021218782,0.018287474
279994:5277,09/04/16 00:56:48,54,HLT_PFJet450_v7,0.015176453,0.012524966
280013:5277,09/04/16 03:35:47,32,HLT_PFJet450_v7,0.007587930,0.005697175
280015:5277,09/04/16 03:55:19,572,HLT_PFJet450_v7,0.120942443,0.116388172
280016:5277,09/04/16 07:42:16,155,HLT_PFJet450_v7,0.028921928,0.026838406
280017:5277,09/04/16 08:45:47,613,HLT_PFJet450_v7,0.102625897,0.098921384
280018:5277,09/04/16 12:47:05,1282,HLT_PFJet450_v7,0.164850851,0.160429977
280020:5277,09/04/16 21:15:15,45,HLT_PFJet450_v7,0.004826981,0.004651996
280024:5277,09/04/16 21:47:39,427,HLT_PFJet450_v7,0.042966907,0.042184958
280187:5279,09/05/16 20:24:23,60,HLT_PFJet450_v7,0.015638582,0.013371081
280188:5279,09/05/16 20:50:25,250,HLT_PFJet450_v7,0.066158792,0.062262210
280191:5279,09/05/16 22:40:17,906,HLT_PFJet450_v7,0.189160851,0.180805055
280194:5279,09/06/16 05:36:21,238,HLT_PFJet450_v7,0.038265302,0.037123022
280242:5282,09/06/16 15:43:40,628,HLT_PFJet450_v7,0.156203469,0.149332061
280249:5282,09/06/16 19:52:07,1435,HLT_PFJet450_v7,0.250001497,0.241480183
280251:5282,09/07/16 05:14:58,371,HLT_PFJet450_v7,0.048858039,0.047592501
280327:5287,09/08/16 08:23:13,44,HLT_PFJet450_v7,0.010709897,0.008819257
280330:5287,09/08/16 08:46:53,862,HLT_PFJet450_v7,0.195935354,0.187767451
280349:5287,09/08/16 14:27:22,625,HLT_PFJet450_v7,0.109446418,0.105115956
280363:5287,09/08/16 18:47:24,360,HLT_PFJet450_v7,0.052319451,0.050468859
280364:5287,09/08/16 21:09:57,1351,HLT_PFJet450_v7,0.162516498,0.156605510
280383:5288,09/09/16 08:41:13,9,HLT_PFJet450_v7,0.002497651,0.000250886
280384:5288,09/09/16 08:48:48,40,HLT_PFJet450_v7,0.010195902,0.007897894
280385:5288,09/09/16 09:11:36,2019,HLT_PFJet450_v7,0.383736092,0.368580819
